,logFC,AveExpr,t,P.Value,adj.P.Val,B
AGBL3,-0.0178652406939039,3.28190173581421,-1.06108601227575,0.291812511951491,0.343271485684081,-7.02061427306283
RRBP1,-0.03277946465093,6.292314372781,-1.05983439762396,0.292378165560528,0.343906954530073,-7.02193614445655
ZNF79,-0.0255648633660257,5.10718850446349,-1.05913898218446,0.292692774980589,0.344247050201258,-7.02266993987337
HIST1H2BK,-0.118344196556235,10.1213753336944,-1.05865413984347,0.292912257020715,0.34447521350809,-7.02318126352729
TINAGL1,0.0550467658612869,6.96815756383821,1.05850197070008,0.292981165279827,0.344526272405539,-7.02334169695928
SLC27A2,-0.0909226687645916,5.28330231611155,-1.05827513244221,0.293083907269328,0.344594514114428,-7.02358081313748
MRFAP1L1,-0.0447251137209891,8.41388903572287,-1.05826125934239,0.293090191620078,0.344594514114428,-7.02359543551976
CELA3A,-0.0529492335047491,5.13904564369089,-1.05806249274264,0.293180240663667,0.344670402972291,-7.02380491698028
GUCY1A2,0.033465117511071,4.86383598745689,1.05779034890794,0.29330356313827,0.344785392347023,-7.0240916691324
RPS16,0.0426169967163523,11.9411580399541,1.05600204409485,0.294114818742049,0.345708973325691,-7.025974182984
APLNR,0.0738403607352963,6.61259764303076,1.05593582275823,0.294144889122756,0.345714251369167,-7.02604383341411
VCPIP1,0.033733989125393,4.83858256536831,1.05534547341702,0.294413053067736,0.345999340192214,-7.0266645646369
PLEKHS1,0.0497277972041089,3.56117608416168,1.05485136075273,0.294637630167707,0.346233159874494,-7.02718384684674
CAPN9,-0.0374469071241527,4.73546989749532,-1.05455934024879,0.294770410166576,0.346359076108614,-7.02749063133131
TAS2R13,-0.0272213236897799,4.25172287854199,-1.05368775884893,0.295166955942526,0.346794871734611,-7.02840578681669
TCN2,-0.0397001718395441,5.98430362127442,-1.05331773244704,0.295335417892204,0.346962636718806,-7.02879408982839
FBXO2,0.070028892742127,5.72883794657977,1.052880258686,0.295534671211879,0.347166543366235,-7.02925300044453
DDX6,0.0431241516146539,5.34216273204391,1.05251124900625,0.295702812921605,0.3473338707314,-7.02963994794016
NDUFS5 /// RPL10,0.0494004680192439,11.3965328425883,1.05220847674457,0.295840821830219,0.347465777964318,-7.02995733961436
SLC26A3,-0.0160926826897165,3.47295872298539,-1.05211055372804,0.295885466257589,0.34748801498708,-7.03005997184825
WNT8B,-0.0270459515389912,5.07230639120541,-1.05120297286781,0.296299463245437,0.347943978257198,-7.03101075697855
FAM206A,-0.0561497350730496,8.22821918657811,-1.05099398828974,0.296394848375805,0.348025749417811,-7.0312295769326
FMO4,-0.06053882404282,6.95914289704741,-1.0508852103721,0.296444505276355,0.348053817114928,-7.03134345748063
ZNF205,0.0328207520461186,5.68590738007247,1.04975840673425,0.296959222429205,0.348621511526469,-7.03252244328154
LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5,0.100154491071654,6.64654097113631,1.04971379691951,0.296979612445745,0.348621511526469,-7.03256909364648
FXYD2 /// FXYD6-FXYD2,-0.0417320792613926,5.00630487022013,-1.04938181347799,0.29713138362567,0.348769380727891,-7.03291620214057
PPBP,0.0872309996196999,4.2221733205603,1.04810550364917,0.297715359565489,0.349424497136569,-7.03424966530934
COL15A1,0.101653286162237,8.55095822623779,1.0473761648234,0.298049419315866,0.349786201984537,-7.03501095499647
CELP,0.0923231023197023,5.71102265995587,1.04731333203562,0.298078210606164,0.349789616770192,-7.03507651623422
TTC19,-0.0588967036963478,8.69566692763925,-1.04701055030121,0.298216978027352,0.349922074842826,-7.03539239229504
UNC13A,-0.036245191566278,5.02050938435191,-1.04638380512488,0.298504360260186,0.350228876544527,-7.0360459597512
RINT1,-0.0641883954812539,6.31305347028912,-1.04598665762574,0.298686562259064,0.350412229941949,-7.03645990650376
ARHGDIA,-0.0486818044210013,7.02889623253076,-1.04591561770988,0.298719161686308,0.350420056435244,-7.0365339352684
PDE4DIP,-0.0281185827750206,4.21469200093076,-1.04583481360639,0.298756244731848,0.350433140735195,-7.03661813307912
RP11-348N5.7,-0.0258796374715153,3.90845902635136,-1.04496028467313,0.299157788444487,0.350863262819464,-7.03752898647577
ARAF,-0.0669626185495389,7.18573120246942,-1.04492312066818,0.299174860579468,0.350863262819464,-7.03756767769907
PCYT1B,0.0382812923337579,4.42762440862658,1.04475898552395,0.299250267730047,0.350911850720503,-7.03773854179683
HIST1H2APS4 /// HIST1H2APS4,-0.0258766402508284,4.13130054842619,-1.04471991412354,0.299268219859749,0.350911850720503,-7.03777921113538
RNF128,-0.184518247320031,6.74869236146513,-1.04402737588282,0.299586541761735,0.351254629297289,-7.03849982707357
ZKSCAN4,0.0494658978439091,5.81356548070158,1.04229782223521,0.300382527295868,0.352154719709631,-7.0402974710569
PIP4K2A,-0.0420378610771565,6.61340130898965,-1.04224611628493,0.300406345803354,0.352154719709631,-7.04035116794318
SDHAF1,0.042672757956858,7.23235176255597,1.04194881349437,0.300543324145641,0.352284737712779,-7.04065986805018
ARIH1,-0.0718532543283724,7.12337525703293,-1.03985124955058,0.301510953861897,0.353388304695476,-7.04283540740575
CLUL1,-0.0283507928890038,4.44161684273027,-1.03926194867516,0.301783184733921,0.353676703232652,-7.04344584715895
C12orf10,0.0487706164365503,7.37318612454376,1.03868035475851,0.302052018690925,0.353961071066318,-7.04404797318296
SLC38A4,-0.045374800516427,3.52841952981454,-1.0373917815155,0.302648222456242,0.354600957396212,-7.04538086816788
SFN,0.0757744658754301,12.385904400652,1.03738677669804,0.30265053966447,0.354600957396212,-7.04538604199033
BPESC1,0.0152600516681551,3.3054228572882,1.03570470643327,0.303430011620587,0.355483409071796,-7.04712353644848
FBLN2,-0.0780590211692275,7.02306095633096,-1.03528285521784,0.303625710596901,0.355681847856211,-7.0475588570481
CTRB2,0.0356365514795821,6.13686108830225,1.03187908866891,0.305207860794911,0.357504267519781,-7.05106498471515
GSTM1,0.157806869773053,8.51580578032335,1.03170834584368,0.305287372543391,0.357566413027466,-7.05124056609038
SYNGR2,0.0544411765376026,8.43212125830747,1.03097843071313,0.305627438219126,0.357933693893543,-7.05199084666151
NME3,0.070306400728336,7.66409068908084,1.03013896724763,0.306018858475332,0.358361049501266,-7.05285309265431
LCMT2,-0.0333213141970456,5.61785542126527,-1.02991611638427,0.30612282494688,0.35843046146519,-7.05308187664574
CDH1,-0.0659376906957809,7.72811062074909,-1.02989822249461,0.306131174006118,0.35843046146519,-7.053100244847
SLC9A5,0.0280523556429719,5.33711542080615,1.02958170294384,0.306278883379494,0.358563581234376,-7.0534251029718
OXTR,-0.0751845264118162,4.79275010204975,-1.02954089293551,0.30629793158349,0.358563581234376,-7.05346698102406
HCCS,-0.059025056773343,7.30932203422645,-1.02877866508978,0.306653850874703,0.358949142090041,-7.05424886010551
ALDH8A1,-0.0951258657715573,4.07931752204645,-1.02799050918544,0.307022170577854,0.35934915002682,-7.05505674252159
TUBA4A,-0.0896507803508968,9.65817456335599,-1.02784464803228,0.307090366882748,0.359397844511633,-7.05520618825074
DERA,0.0640269481653535,8.63426634526632,1.02756284989082,0.307222148461921,0.359520940034883,-7.05549485314847
LDLRAD4,-0.0493487955800674,5.3649897896555,-1.02626419515158,0.30782995114748,0.360179777717394,-7.05682415657202
TATDN2,0.0324848898943662,7.32222095011947,1.02624605465037,0.307838447089428,0.360179777717394,-7.05684271359733
GABRB2,0.0350434102538474,5.42758856000332,1.02473438078426,0.308546981478658,0.360977532434562,-7.05838797412955
UGT2B15,0.0538930667204873,4.67530875292784,1.02364145236003,0.309059930047914,0.361546347667062,-7.05950380316017
POLI,0.0647609774014014,5.1031774676721,1.02344812261103,0.309150726021963,0.36162126208991,-7.05970106307153
SEMA6A,-0.05421761563625,5.29616930306822,-1.02270320973238,0.309500737070955,0.36199934759965,-7.06046077971504
IQCA1,0.0575889230023767,4.92710658687497,1.02252011227658,0.30958680960364,0.362068685686501,-7.06064743337245
DOK5,0.0504706109475189,5.85730472751136,1.0220925528091,0.309787864338662,0.36227247439102,-7.06108317028707
KALP /// KALP,-0.0382702357610012,4.81811933425691,-1.02194554402976,0.309857013753703,0.362321988309508,-7.06123294971314
ZNF571,-0.0750948198659761,4.81112711395512,-1.02178441216208,0.309932818259923,0.362379274918492,-7.06139709428739
LARS,-0.0507136251539648,8.91010434635324,-1.02102629659215,0.310289641243801,0.362765095277679,-7.06216904596967
KRT33B,0.0512199705708594,5.52307457508821,1.02011447714554,0.310719174006762,0.363235847824703,-7.06309676711541
RAVER2,-0.023924180895411,4.15811307133127,-1.01932159595458,0.31109300301674,0.363641405965339,-7.06390281921308
PAEP,-0.0388958552906026,4.25147464000965,-1.01914987309766,0.311174007009779,0.363704635884906,-7.0640773141684
BAHCC1,-0.0348913558042718,5.78515804693758,-1.01874709522165,0.311364058379161,0.363895299982217,-7.0644864816199
FAM173A,0.05299284226085,6.51499800566529,1.01842914770191,0.311514137474862,0.364039219020559,-7.06480936166096
PTPRE,0.0643733134108431,6.65818534574718,1.01819900261742,0.311622801959307,0.364134719737163,-7.0650430158499
SPHK2,0.0287118371959012,5.78736685647696,1.01792257070668,0.311753354716478,0.364255778420783,-7.06532359458383
MTAP,-0.0557740035333043,4.92213265130802,-1.01783264506717,0.31179583254962,0.364273917436732,-7.06541485321405
TOR1AIP2,0.0471522640570839,7.30205578907389,1.01769063291806,0.311862922204689,0.364320805047659,-7.0655589544427
LHCGR,-0.0388929498629546,3.52393865485625,-1.01733139586917,0.312032676939202,0.364466700201423,-7.06592338858678
DNAJC22,-0.0319031067263541,4.75581488555434,-1.01731220893818,0.312041745322284,0.364466700201423,-7.06594284956806
LRRC41,0.0359922595961185,5.95444245419782,1.01645391541827,0.312447584433732,0.364909186279112,-7.06681303631461
R3HDM4,-0.0487190491928227,9.06571707558927,-1.01612686493746,0.312602321519251,0.365055563191037,-7.06714443031458
PAK4,-0.0346935238541737,6.88525090777459,-1.01607484251902,0.312626939576253,0.365055563191037,-7.0671971340545
KLRC4,-0.0218799819247352,3.23933416848542,-1.01598759754087,0.31266822857852,0.365072234059499,-7.06728551574906
LILRA4,-0.0354579154247312,5.65266752950122,-1.01446817190402,0.313387888973676,0.365880901820943,-7.06882355174888
POLM,-0.0369016995253259,6.10786301795113,-1.01426156298041,0.313485832883527,0.365963637507201,-7.06903251798056
OR10C1,0.0269434687165734,4.45425912615979,1.01372671319876,0.313739476196077,0.366228106822421,-7.06957327741531
LOC101930602 /// SLC14A2,0.0245444256838473,4.77444353993095,1.01365151504888,0.31377514865175,0.366238115038293,-7.06964928414876
GABARAPL3,-0.0303344923287451,4.54515323468355,-1.01235545540575,0.314390399867304,0.36692454699539,-7.07095841618153
RPL4 /// SNORD16 /// SNORD18A /// SNORD18B /// SNORD18C,-0.0414188399809614,12.1781796552232,-1.0113271612152,0.314879114919281,0.367463193000093,-7.07199592031112
RIPPLY3,0.0663353397562295,4.17785935200351,1.01056894189751,0.315239797712644,0.367852345543636,-7.07276027220758
RRP12,-0.0264698340316917,5.68271262358987,-1.0100272903395,0.315497629086806,0.368121424251764,-7.0733059624578
PIPOX,-0.0651876270489259,4.94742220286248,-1.00915978394275,0.315910864388732,0.368571765557123,-7.07417934292668
SLC16A2,-0.0808266849293666,5.94050588399449,-1.00889658222258,0.316036311657953,0.36868629711327,-7.07444418216043
AHI1,-0.0387398406388466,5.3061850985784,-1.00840505995204,0.316270670308122,0.368927853375995,-7.07493858209134
WDR45B,-0.0437519891109004,9.85022681767733,-1.00833588891166,0.316303660501324,0.368934493110848,-7.0750081392436
FPR1,0.0512525264984341,5.36789830991621,1.00815163403574,0.316391549601289,0.369005159894842,-7.07519339992516
RPL38,-0.0476120852137653,10.6104553217862,-1.0079663128783,0.316479963781015,0.3690764268272,-7.07537969940894
HAO1,0.024604488620561,3.84262533043793,1.00784617206058,0.31653729013859,0.369111430217691,-7.07550045661741
ZNHIT2,0.0421042362357943,5.68642460222982,1.00775433974374,0.316581113500141,0.36913068319855,-7.07559275062174
ZFC3H1,-0.0626420656200458,7.55835676413734,-1.0062995514271,0.317275894967196,0.369908878578472,-7.07705375887505
CIB2,-0.0350101800146987,5.67903776690144,-1.00571489982664,0.317555401032158,0.370202815919056,-7.07764033035651
IGFBP6,-0.178989178067018,8.46754241935533,-1.00557402177033,0.317622775583465,0.370249423150813,-7.07778162132521
ZNF257,0.0404835030424756,3.4236570470347,1.00488331584877,0.317953241936887,0.370602679152827,-7.07847407237956
SUCO,-0.0698323539767478,7.83690906566823,-1.00472276555205,0.318030089647413,0.370660284717557,-7.07863496185768
FAM179B,0.0784348540352265,7.00996357809928,1.00371666408465,0.31851194429681,0.371172439714876,-7.07964261798919
PHF3,0.033752505042376,5.84749853091761,1.00369056381616,0.318524451040557,0.371172439714876,-7.07966874548617
ZNF492,0.0563835068693486,3.46345231343616,1.00172264594894,0.319468382796237,0.372240296016135,-7.08163680773568
RPL37A,-0.0498797065447714,9.34863991229392,-1.00150604345265,0.31957239216142,0.372329386212206,-7.08185319596746
SCAI,0.0362473532334652,4.36728222026151,0.999871216227111,0.320358140254151,0.373212676970507,-7.08348493362027
GADD45GIP1,0.0304103074148486,5.92789228640866,0.998392880476075,0.321069780512833,0.374009488332265,-7.08495823653911
DNAJB14,-0.0534516740471912,6.99705226074039,-0.997954521798472,0.321280999372872,0.374223279024766,-7.08539469408228
AGT,-0.0616160958992728,5.65682382193967,-0.997418411098702,0.321539444731593,0.374492036844836,-7.08592822550812
PLA2G4C,-0.0727073566339097,5.52929401619564,-0.997237019177832,0.321626920471942,0.374561639825791,-7.08610868140875
RPGR,-0.0441590154826618,5.00443233661383,-0.996860810336598,0.321808396570455,0.374740692714949,-7.08648284685836
ZNF609,0.0297323103511401,6.41860324225222,0.996171664983098,0.322141003950458,0.375095689531355,-7.08716789183264
GAN,-0.0440660287928846,4.97394776884666,-0.996005808451811,0.322221086634163,0.375156614908745,-7.08733269251889
IRAK3,-0.0380859757841544,4.53758604601129,-0.995495193178823,0.32246771677469,0.375411421501416,-7.08783988911345
ZNF134,-0.0623602698340711,6.21811527478199,-0.994072896678702,0.323155355425594,0.376179554571654,-7.08925132510188
MCFD2P1 /// MCFD2P1,-0.0179643278862014,3.28203692645083,-0.993250629190628,0.323553341530985,0.376610404856711,-7.09006641556952
CTNNA2,-0.0256634085199854,4.07203454258731,-0.992565801252707,0.323885053679867,0.376964045856304,-7.09074476374461
NRP2,0.0377355490163418,5.35819863249582,0.99237418422589,0.323977908181945,0.377039647729181,-7.09093448596669
GAGE1 /// GAGE12B /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE13 /// GAGE2A /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8,0.10519164629971,5.11926839818385,0.992284014388549,0.324021609133135,0.377058037492193,-7.09102375179159
IL18RAP,0.0550563108126194,5.29202963260001,0.992061673096068,0.324129383896345,0.377122441356513,-7.09124383014211
MTMR12,-0.0498282618355674,5.76140556666716,-0.992054704743713,0.324132762027174,0.377122441356513,-7.09125072679425
COPS6,-0.0629185400597268,8.63368542518045,-0.989973907017075,0.325142539867218,0.378264734983684,-7.09330799955908
GNB2L1 /// SNORD95 /// SNORD96A,0.0549838283301646,9.08179260306422,0.989801327831899,0.325226383317025,0.378329709978447,-7.09347843828666
SLC1A3,0.0896752476873552,6.67601557548446,0.98941430630896,0.325414460513628,0.378515916502425,-7.09386055423239
THAP3,-0.0258469786249397,5.55203975218372,-0.988958049678214,0.325636275780987,0.378741331082619,-7.09431084039098
HIP1R,0.0415291610670698,7.2005020161092,0.98854968805541,0.325834891170026,0.378939725855168,-7.09471368637541
LINC00472,-0.0231636923840987,3.70451893382098,-0.987350490256373,0.326418610272195,0.379585916178689,-7.09589574824479
ARHGEF4,0.0299570423905383,4.95448805924437,0.987286378283219,0.326449836767188,0.379589567573651,-7.09595890465189
ZDHHC6,0.0431723502616402,8.45737108544479,0.987076675054226,0.326551989016183,0.379675682342887,-7.09616545436843
ABCA11P,0.0444822435043369,5.100256900609,0.985550873123542,0.327295886278436,0.38050786262822,-7.09766702180077
UBBP2 /// UBBP2,0.0381366168823815,5.10258219544989,0.984141052885501,0.327984232655204,0.381275322925777,-7.09905243410156
CNDP2,-0.0669703185791834,8.33943657369187,-0.983443908346658,0.328324967570798,0.381638594368223,-7.09973679370263
HBS1L,0.0877035665045928,6.15909259817519,0.983026742716853,0.328528972379377,0.38184288456375,-7.1001460825078
HLX,0.0437604933740198,5.56852320758484,0.982855714081228,0.328612634011322,0.381907279100784,-7.10031383281922
ATP7B,-0.0430578245556138,5.29065088426212,-0.982691122163166,0.328693160296824,0.381968019037969,-7.10047524288582
CSF1R,0.0541388973577959,7.13253811880131,0.982604011542338,0.3287357842772,0.381984706775545,-7.10056065882461
DTWD1,-0.0398557620899284,5.14889032956354,-0.98235716269872,0.328856589378938,0.382065174719387,-7.10080266522326
NUP188,-0.0202424045370797,5.96999026751994,-0.982346977847122,0.328861574362607,0.382065174719387,-7.10081264900295
EPHB1,0.0610505800300936,5.21936981964873,0.982111310973845,0.328976935634972,0.382166347353158,-7.10104363505757
LIPT1,-0.0538933982740527,6.33081810218592,-0.980903373348692,0.329568652479249,0.382820828384792,-7.10222673113215
GUF1,-0.0525908961770052,4.96956812174573,-0.980561498862227,0.329736249559986,0.382982589618701,-7.10256131676008
MCRS1,0.0379063722784017,7.44626776382913,0.980435165772352,0.329798196038456,0.383021622364847,-7.10268492757643
FAM117A,-0.0598074566413233,7.21750625145782,-0.978897666455315,0.330552712477571,0.38386491743722,-7.10418804992006
DUX1 /// DUX3 /// DUX5,-0.02535318400582,3.90365468787043,-0.97818081165706,0.330904892333536,0.384240881509386,-7.10488808915078
TMEM206,0.0316553523534364,5.09100292787783,0.977865597830352,0.331059830329083,0.384387766915598,-7.10519575035347
CLCN5,0.0386058535495062,4.86659473069391,0.976042194208469,0.331957031173178,0.385396381436775,-7.10697356437606
AJAP1,-0.0488871788878592,4.56824626005191,-0.975208069974578,0.33236799284118,0.385840355888039,-7.10778575315689
RRAGB,-0.0404751230318349,4.7057169333704,-0.975129879597005,0.332406533331411,0.385851953789746,-7.10786185255023
SYNE2,0.0743052202756761,7.59856509444935,0.974423176507625,0.332755004768354,0.386223281470655,-7.10854938648265
OGG1,-0.029162206949583,5.33769112236042,-0.973874498768198,0.333025720405238,0.386504303244035,-7.10908284574226
MDFI,0.0538586492515724,5.99653684390644,0.973649153497456,0.333136946900247,0.386599127820343,-7.10930185567391
CMTM6,-0.0474143115471801,8.79221795073444,-0.973593065045362,0.333164634977694,0.386599127820343,-7.10935635956551
RET,0.0273989351705792,5.47832488806231,0.973534523808062,0.3331935354868,0.38659947047597,-7.10941324367748
CCDC57,-0.0234402060527083,5.52631301913881,-0.972531221864926,0.333689099559052,0.387141229336474,-7.11038762587485
KLHL25,-0.0327967657779809,6.53930488337276,-0.97057307636912,0.334657686894622,0.388231642779469,-7.1122865017797
SON,-0.0378619248439477,8.64437400791425,-0.969914802986366,0.334983712812328,0.388576506622489,-7.11292401071918
CASP8,0.0490739564222508,6.01786856479284,0.968584484868177,0.335643221308799,0.389308113284279,-7.11421107569723
CD200,0.07931457278851,5.85084413716776,0.968239787112858,0.335814244890707,0.389473055839518,-7.11454428463556
ST3GAL1,0.0609140461962281,6.04905979537845,0.96811462703818,0.335876357850601,0.389511667783669,-7.11466524443442
HDAC3,0.0389590570368923,7.93665327451341,0.967826460882892,0.336019394173797,0.389644110875922,-7.11494368187531
SLC34A1,-0.0192247513810414,4.76359145984946,-0.967502463391436,0.336180263693327,0.389797208632062,-7.11525664424058
TRPM1,0.0356550564884511,3.48735154697552,0.96687328217276,0.336492805603463,0.39012612745396,-7.11586410353441
EFCAB1,0.033842395137577,4.84360869937538,0.965796703637995,0.337028030865531,0.390713144377051,-7.11690261858681
SOX14,-0.0242558840695136,4.04645061515621,-0.965477364573722,0.337186898703468,0.390863790717675,-7.11721044970506
TRPC4,-0.021457543294405,4.17339672020033,-0.964773666640421,0.337537154111551,0.391236246811116,-7.11788843752593
GS1-600G8.3,0.0220705705699636,4.13000029955938,0.964139907045882,0.337852802486857,0.391554355131958,-7.11849862883135
ADAMTS12,-0.0478720625003682,5.5754464685449,-0.964059231973715,0.337892997122678,0.391554355131958,-7.11857627564113
SPOCK3,0.0354129691553667,3.48296383872203,0.96404815544353,0.337898516012136,0.391554355131958,-7.11858693590108
STRADA,0.0290858069606135,7.59365733372855,0.963610421945223,0.338116664279506,0.3917735526181,-7.11900812298415
WDR11,-0.0491541687920032,7.7153775381058,-0.963492843206116,0.338175276353775,0.391807874832513,-7.11912122537437
C2,0.0455375362270094,6.22079659187061,0.963244216832637,0.338299236525707,0.391917896592228,-7.11936034186225
ZNF140,0.0625658264458882,6.29424782235937,0.962904123089825,0.338468848637812,0.392080782492503,-7.11968732945242
NCAN,-0.0240454268008467,4.8752056713691,-0.962748210552691,0.338546624183638,0.392137266527414,-7.1198371958825
CFHR2,-0.0378198405868456,5.00063790630487,-0.962626736666813,0.338607228421727,0.392173853125344,-7.11995394271521
FAF2,0.0399238701779073,7.62338732413466,0.961417066222988,0.339211129164275,0.392839623877907,-7.12111575433097
C4orf29,0.0444247433482385,5.71547206086821,0.960949675721401,0.339444651747578,0.39307638320354,-7.12156427081662
ATP8A2,0.0346959779189248,4.69466727139274,0.960875827970738,0.339481557947656,0.393085439998507,-7.12163511697078
EEF1A1,-0.0219705415484128,12.6434672289062,-0.960644667472384,0.339597099814395,0.393185539620625,-7.12185684738098
IGKC /// IGKV1-5 /// IGKV1-5 /// IGL@,-0.033185427150951,5.65178853411433,-0.960421728894542,0.339708556416654,0.393280892579329,-7.12207064188825
HLA-DRB1 /// HLA-DRB4 /// LOC100996809,0.0715395072759818,10.0825463978158,0.959413199890117,0.340213062007622,0.393831223386125,-7.12303719900428
SCN2A,-0.0708461129721712,4.59335820692788,-0.957601820426484,0.341120412255424,0.394847753651255,-7.12477070203996
PKP4,0.0394771042544083,6.66640420970869,0.957330874354114,0.341256269247831,0.394971180858477,-7.12502972404405
PDXK,-0.0453276641621743,7.69532210485329,-0.956423368686445,0.341711565075526,0.39546427487547,-7.12589676938238
ASB1,-0.0374329407249247,5.38714842551654,-0.955459177542857,0.342195733636002,0.395990696128998,-7.12681709218082
CNPY4,-0.0325667231672147,5.46991986220272,-0.955018754727568,0.342417040573868,0.396212868437999,-7.12723717490536
HLA-DRB6,-0.0282319690129248,5.99216466317895,-0.953322014690702,0.343270502326774,0.397166410319866,-7.12885378428313
SZRD1,-0.0327707327034093,7.76571592120825,-0.953102753962801,0.34338089159067,0.397260122397527,-7.12906248508727
LY86,0.0607475461728431,6.85711799945393,0.952590212835022,0.343639026249999,0.397524731641593,-7.129550158374
FLJ10038,0.0357928273721818,5.02990373761209,0.952403613842955,0.343733035738316,0.397599450359752,-7.12972764013601
LINC00837,-0.0206040763548597,3.27600577820476,-0.951396448165296,0.344240739551075,0.398152639711834,-7.1306850087291
ERCC4,-0.0341927056313859,6.02887936640626,-0.950364899236293,0.344761239882762,0.398720533716886,-7.13166452827812
PPP2R2B,-0.0583776753320271,4.8243463120529,-0.949961557777551,0.344964897453815,0.398912899705779,-7.132047243388
PDCD1,-0.0275461408170788,6.23011856433587,-0.949861595831321,0.345015382917893,0.398912899705779,-7.13214206884782
PHF2,0.029012300031997,6.17387738394132,0.949860133119448,0.345016121691517,0.398912899705779,-7.13214345632666
CLGN,-0.102536136386682,4.27665848778214,-0.949706771315226,0.345093586022629,0.398968333198959,-7.13228891853573
AMPH,-0.0521773945196152,5.71463799325019,-0.949470085437124,0.345213160211995,0.399072436939964,-7.13251336775817
ARHGAP22,-0.0363315281192461,4.70918984368712,-0.94877077389846,0.34556661102195,0.399446865203699,-7.13317620529728
DLEC1,0.0232369340850135,5.77366183174399,0.947230730258922,0.346345818539958,0.400313327423889,-7.13463424083254
EIF3G,0.0472710341258755,9.38940213727037,0.946505232523437,0.346713289353301,0.400703788747209,-7.13532030278445
CA6,0.0379429613196517,4.46011772514633,0.944959592541532,0.347497012033715,0.401575213136867,-7.13678021220922
MT2A,0.0830123039148791,11.7059050112718,0.943647230050158,0.348163350883623,0.40231084876814,-7.1380179511666
CCK,-0.0452984276462705,4.88801112934472,-0.943544730195653,0.348215428965125,0.402336626696047,-7.13811455183798
RASGRP3,0.0314653421686054,4.58016997436783,0.942756886703144,0.348615884511023,0.402764889653486,-7.13885670985592
KCNE1L,-0.0241085322914739,4.31500228222043,-0.94175273528285,0.34912671980746,0.403315719480656,-7.13980175349906
TUBB4B,-0.0649959369118381,11.194495205359,-0.941702392361876,0.349152343168603,0.403315719480656,-7.13984910712984
SLC6A16,-0.0471447437716509,4.97108120965762,-0.941449688437276,0.349280981893349,0.403429832517615,-7.14008676844593
ST8SIA3,-0.0150815503629739,3.770226755522,-0.941234252145195,0.349390673763932,0.403522043746329,-7.14028933127308
CUL5,-0.0551872200201327,6.78200334515003,-0.941125292807759,0.349446160148441,0.403551640981473,-7.14039176244181
ISL1,-0.122633566014129,4.37620974790389,-0.941056028771273,0.349481435085234,0.403557894324755,-7.14045687057516
RP1-28C20.1,-0.0159790900233465,3.32380177587224,-0.940997208178187,0.349511393170788,0.403558007578232,-7.14051215820009
GPR52,-0.0302735722362229,5.17757850742973,-0.940689570046078,0.34966810428687,0.403704461766363,-7.14080126344292
BC069756,0.0236531176305797,3.68404146826347,0.94031697642358,0.349857964602243,0.403889159613847,-7.14115128726557
PDK3,0.0379464950895019,5.68499175032493,0.939074993667044,0.350491315533408,0.404585764386232,-7.14231705733892
FGD2,0.0250543002929241,4.81432968624953,0.938710715712159,0.350677220003604,0.404765789422557,-7.14265869593884
ZFPL1,-0.0272286024019427,5.67507658070921,-0.938618237577115,0.350724425139561,0.404772301432803,-7.14274540604967
NUPR1,0.0877782987753519,8.75130792777714,0.938582317484114,0.350742761530119,0.404772301432803,-7.14277908348951
C4orf27,0.0423997060846405,7.18970170141305,0.937915373379753,0.35108333379044,0.405130742501519,-7.14340415820308
MYLK3,-0.0165950547597177,3.69442244605139,-0.937687223414549,0.351199886622544,0.405230638410628,-7.14361788558569
UNC45A,-0.0274059602225257,7.05831434287162,-0.937330531985808,0.351382156269547,0.405406337884833,-7.14395192669439
KIAA0195 /// MIR6785,0.0251773606998593,6.15369124117352,0.936750223690555,0.351678824776184,0.405713983512602,-7.14449511901303
KRT1,-0.269827152526664,7.33985661854242,-0.936230549393541,0.35194463274317,0.405985977426079,-7.14498127606539
GTF2F2,0.0297542797403681,5.56457572025699,0.935784947056356,0.352172656847147,0.406214343030571,-7.14539792833466
HFE,-0.0228498372008215,5.93890704444655,-0.93530555229605,0.352418079602398,0.406462736458987,-7.14584596086017
ZSCAN9,-0.039854495822689,5.6508553226594,-0.934416112280247,0.352873714115357,0.406953515339965,-7.14667661821683
ZNF587B,0.0534164498588928,6.61717196327416,0.934060753930748,0.353055860048394,0.407128835200857,-7.14700827489265
NDUFA8,0.0585457439484648,9.17779510433223,0.933542240626749,0.353321742928091,0.407400678753788,-7.14749198293853
TCF20,0.0292881019086272,6.99126041670241,0.931968052129947,0.35412974406978,0.408284560889236,-7.14895889351608
MROH9,0.0176312975309831,3.34929299611006,0.93193111633413,0.354148716781688,0.408284560889236,-7.14899328311762
N6AMT1,-0.0313096636725302,5.46767502028627,-0.931776578223624,0.354228105055408,0.408341252117353,-7.14913715357228
ANXA7,0.0441632290400299,9.52237294801564,0.931433952388051,0.354404157320814,0.408509354899002,-7.14945604491367
MN1,0.100216869920111,6.8208497054537,0.93043141858342,0.354919614980602,0.409068616447453,-7.1503884715425
