,logFC,AveExpr,t,P.Value,adj.P.Val,B
SNED1,-0.0384491921373658,5.18488961526408,-1.09338275153118,0.278032907087967,0.400001569011483,-6.13394841938059
NPVF,-0.023182119813223,3.8765074958337,-1.09325166908234,0.278090033269191,0.4000411707965,-6.13408928816613
CUX2,0.0840148123025658,4.01497421322949,1.09317322889894,0.27812422167494,0.400047770959643,-6.1341735767288
LRRC37BP1,-0.031534228382886,4.4760541976077,-1.09301224104915,0.278194397903626,0.400106128303449,-6.13434654929601
ZNF672,-0.0394929282555679,6.93859973811892,-1.09278033095346,0.278295511503478,0.400208963393222,-6.13459568067205
COPS3,0.0468615076899862,8.51081495606448,1.09265825994405,0.278348745150433,0.400242929110341,-6.13472679598017
TRAC,0.0590426922011445,7.01697677768158,1.09240318113963,0.278460004698772,0.400360315266373,-6.13500072804529
TUBGCP3,0.0725034474326676,5.40136768123213,1.09220537559056,0.278546304247623,0.400441793629042,-6.13521311119402
CDK5RAP2,0.0780618169274458,6.83171935855788,1.09204653806236,0.278615616103469,0.400498835528439,-6.13538362762992
ZFYVE26,-0.0479837687915139,6.61685649090396,-1.09169114813556,0.278770740863532,0.400679204803853,-6.13576506172696
SST,-0.120860437367394,4.56857083748829,-1.09157900826398,0.278819701448394,0.400706961407385,-6.13588539470636
TRAPPC2 /// TRAPPC2P1,-0.0569946870818395,6.9212802089752,-1.09133445872627,0.278926493198267,0.40081781558475,-6.13614777000726
MRAS,-0.0438075277174283,5.61214571631065,-1.0907835671903,0.279167164848018,0.401121011367315,-6.13673860930579
KIF13A,0.0653380750328958,5.84020133122209,1.09030670030529,0.279375613350808,0.401377847819302,-6.13724982347924
FAM110B,-0.0455585718857566,5.59883543354959,-1.09011740944572,0.279458386325049,0.401454091324728,-6.13745268854441
UBE2NL,0.0285549259780543,8.91334844677511,1.08975085459384,0.279618721610419,0.40164172840523,-6.13784543264856
TCN2,0.0335704481424635,5.97440978162778,1.08921108500005,0.279854939312807,0.401938310819616,-6.13842353497814
CASQ1,-0.0535863072923607,4.30659113102416,-1.08909750624858,0.27990466207506,0.401967007538459,-6.13854514451263
COL21A1,-0.131856215892406,6.08914143371142,-1.08900184475318,0.279946545739861,0.401984441741843,-6.1386475604194
HP,-0.0455758064192126,5.10442336532307,-1.08884327343901,0.280015982922971,0.402041433039833,-6.13881730890924
CRYGA,-0.0327686129839461,4.45170676219038,-1.08872997769459,0.280065601599548,0.402069960231346,-6.13893857588127
FHL5,-0.0750326579584341,4.1922302827539,-1.08862438918019,0.280111850335742,0.402093643896713,-6.13905158238976
BCMO1,-0.0418583645911585,4.19613019102165,-1.08847903613067,0.280175524976175,0.402142334330183,-6.13920712972884
TPD52,0.0717147295373825,7.5707110691475,1.08709739388806,0.280781281129625,0.402968993784314,-6.14068467148809
LANCL2,0.0676025725178816,6.85946620454542,1.0868921006815,0.28087136572684,0.403055479698264,-6.1409040593937
RLN2,0.0511439638712219,4.15249790864182,1.08627226755003,0.281143476020955,0.403403129676526,-6.14156620524115
TREM1,0.113585080288266,5.24559981866758,1.08609129272956,0.281222959481498,0.403474341549091,-6.14175946544315
DPF1,0.0323708939472337,5.76791299563975,1.08597872128711,0.281272408297538,0.403502451771705,-6.1418796630498
OTUD4,-0.0302514300322911,5.99209159376665,-1.08514312728033,0.28163964490904,0.403958816922864,-6.1427714882748
NIP7,0.0579878898201312,6.77300945055934,1.08511887300422,0.28165030942391,0.403958816922864,-6.14279736483755
FGFR2,0.0450772066786399,5.49029211423104,1.08483952588978,0.281773157491494,0.404079472505501,-6.14309535626567
ZNF574,-0.0439893388216423,6.94751421320661,-1.08478949895919,0.281795161681971,0.404079472505501,-6.1431487142923
B9D2,-0.0407860670816785,5.93407996318258,-1.08472364461877,0.281824129325701,0.404079472505501,-6.14321894998981
KBTBD4,-0.0408363767167578,5.94164322621221,-1.08444003062506,0.281948907470984,0.404215496390193,-6.14352138604909
GRIA1,-0.0258251189086608,3.80817284198954,-1.08402580790722,0.282131216717485,0.404422148849129,-6.14396296142405
TNFRSF10C,0.0408275081792834,4.50879297886067,1.08395269095653,0.282163405703128,0.404422148849129,-6.14404088963574
ZNF747,-0.0341606798811797,6.84176102899226,-1.0839085857455,0.282182823799281,0.404422148849129,-6.14408789461434
FBXW4P1,-0.0441837431320635,5.65151350941685,-1.0838258375149,0.282219257664,0.404431477820906,-6.14417607827462
ATP5C1,-0.0434078900326687,9.95820376304306,-1.08331419850804,0.282444603584602,0.404644809981739,-6.14472118055864
MATN1,-0.0231365142564792,5.52606299613458,-1.0833051369665,0.282448595766648,0.404644809981739,-6.14473083252111
EAPP,0.0689721844234098,8.55567503072659,1.08328391442497,0.282457945791175,0.404644809981739,-6.14475343755007
PAK7,-0.0448850218175774,4.72665343094212,-1.08320389331489,0.282493202655639,0.404652425425645,-6.14483866758012
RAB28,-0.0382805182920212,5.16649261505987,-1.08304205329769,0.282564517802015,0.404711684834064,-6.14501102387361
ELL,-0.0281155009382289,5.43376514238182,-1.08255770817591,0.282778020012759,0.404974561881152,-6.14552669283287
PPARA,-0.0200366390672813,4.38058874813956,-1.08151193905052,0.283239382233396,0.405580599651695,-6.14663933450743
CSN1S1,0.0779393912215251,3.96199961224239,1.08146248679102,0.283261211994994,0.405580599651695,-6.14669192330554
PREPL,-0.036181705127272,6.89825733199427,-1.08117497049059,0.283388153680942,0.405719374681984,-6.14699762947533
KCNC4,-0.0290567231119898,5.33722750217029,-1.08091621560266,0.283502430539926,0.405827778693254,-6.14727268748269
SLC8B1,0.0399513841230132,6.36823792394978,1.08086754746965,0.28352392796313,0.405827778693254,-6.14732441489454
SEMG2,0.0268163842571483,3.37372126685614,1.08030128243285,0.283774138407841,0.406109803093432,-6.14792610993514
UGT2A1 /// UGT2A2,0.0244049747210515,3.70534224608063,1.08028563032268,0.283781056634434,0.406109803093432,-6.14794273703782
HLA-DOA,-0.0242565924258228,5.86174774882196,-1.07995977114815,0.283925112768311,0.406271211586228,-6.14828884158275
ZYX,0.0615750996740196,8.10451633376593,1.07989451567907,0.283953967047245,0.406271211586228,-6.14835813919712
ADAM11,-0.040518945372234,5.83055775847325,-1.07953499730694,0.284112973139346,0.406455682436569,-6.14873985480611
SLC35E3,0.0259392867274901,6.970269714306,1.07927323683987,0.284228782064421,0.406578322354006,-6.14901769951889
MOSPD3,-0.0355873475185093,7.19718539523802,-1.07911718186742,0.284297839949944,0.40661438964417,-6.14918331253419
NRSN2,0.0423425900621929,6.49046957624471,1.07897879604119,0.284359088542029,0.40661438964417,-6.14933015484565
NTF3,-0.0532036308132253,5.84553327489651,-1.07889335690178,0.284396907859221,0.40661438964417,-6.14942080591671
ZNF451,0.0474526360590186,7.08347938104472,1.07888234024287,0.284401784595454,0.40661438964417,-6.14943249410552
ZFX,0.0344947375292027,4.9616182433752,1.07887637198081,0.284404426585745,0.40661438964417,-6.14943882611995
PCDHB8,-0.0484129435635532,4.02133132594787,-1.07872543069024,0.284471249908212,0.4066669073947,-6.1495989556955
FABP4,-0.275209722308084,6.94569164646838,-1.07811390416332,0.284742090325795,0.407011036568284,-6.15024748628002
KIR3DL3,0.0355012173457463,5.53656932427054,1.0779233729851,0.28482651153685,0.407088653069007,-6.15044947407171
MB,0.101459661829306,5.84694221002224,1.07771287862541,0.284919798217046,0.407178922798284,-6.15067258531772
C7orf69,0.032587525100581,4.49257354131222,1.07746763307266,0.285028512529204,0.407272522050911,-6.15093247760969
ILVBL,-0.0382837659294878,6.74611390277006,-1.07742917490504,0.28504556315794,0.407272522050911,-6.15097322742031
RPS15,-0.0398798500922562,11.5990910573124,-1.07716526050229,0.285162589998296,0.407396660023992,-6.15125283001824
GRM8,-0.0184888295047772,4.30113970618697,-1.07681246357238,0.285319081624331,0.407577147040781,-6.15162649530755
SLC39A9,0.0236641247243094,5.59438613477929,1.07665528918112,0.285388819236245,0.40763368124898,-6.15179292866119
LINC01136,-0.0319894410793016,5.19674608724834,-1.07651838768774,0.285449571444275,0.407677370608621,-6.1519378757317
CNTF,-0.0300359520742907,4.13924190756136,-1.07611296356814,0.285629537229085,0.40785487250767,-6.15236702177021
CDY1,-0.0241652632724013,3.27531923150604,-1.07610243581758,0.285634211489833,0.40785487250767,-6.15237816343273
RINT1,0.0567784322637382,6.27931673624075,1.07592478501872,0.285713095391862,0.407897807681982,-6.15256615781722
MKRN1,-0.0464086587486716,8.5939062946577,-1.07589878282852,0.285724642643383,0.407897807681982,-6.15259367144892
SLC11A1,0.0243025788831266,5.64155737686239,1.07562048114567,0.285848253170367,0.408031172538816,-6.15288810985531
CROT,-0.0687920470923165,7.88754287795644,-1.07526826547214,0.286004746287103,0.408211442187158,-6.15326064244869
TBX1,0.0292984646282646,4.43441581442059,1.07518445917828,0.286041991013104,0.408221489814372,-6.15334926558858
HSPG2,0.0450054104090511,7.12425469514802,1.07499387087945,0.286126703669724,0.408299271470417,-6.15355078327423
RBM4B,0.0536547531251398,7.29978743458827,1.07476072222398,0.28623035709938,0.40840406209862,-6.1537972550062
TOM1L1,-0.0763499883991112,6.98560616191027,-1.07462035180752,0.286292775599804,0.40845000129118,-6.15394562184683
RPE65,-0.0196414783292949,3.21422175445304,-1.0741494709365,0.286502230777912,0.408662082439893,-6.1544431903865
ZNF510,-0.0476214511899452,5.72577306574791,-1.07409850160158,0.286524909077303,0.408662082439893,-6.15449703581912
MBNL1,0.0417565530228935,7.25331815439302,1.07408224722502,0.28653214156126,0.408662082439893,-6.15451420687826
SMG7-AS1,-0.0196457768037858,3.94931383696795,-1.07369519523212,0.286704399926591,0.408864615913039,-6.15492301287216
IQSEC1,-0.0378333841309961,7.16834456446135,-1.07324476084022,0.286904956724835,0.409107458338905,-6.15539858431069
PALLD,-0.0819203798790192,9.09808629062146,-1.07317270959347,0.286937046661312,0.409110052286912,-6.15547463857044
UBA1,0.0547251100003853,9.15027275731768,1.07304915320707,0.286992081543359,0.409145356757226,-6.15560504799583
POM121,0.0437196121443718,5.72905104482249,1.07290101791902,0.287058074036779,0.409196273663861,-6.1557613804556
ERI2,0.0670368398530668,6.01601034322138,1.07259136529582,0.287196054371945,0.409318920077988,-6.15608810053777
DAB2 /// LOC101926921,0.0676252805744105,6.80739035426127,1.07253786738901,0.287219897521696,0.409318920077988,-6.15614453791064
LRRC75B,-0.0325594182653675,5.12510986880963,-1.07250404713124,0.287234971366603,0.409318920077988,-6.15618021503342
FNBP4,0.052760924739144,7.72592485752686,1.07236532105183,0.287296807929146,0.409363875504735,-6.15632654633987
RABEP2,-0.0393383966331925,7.12571454986615,-1.0722892925579,0.287330701202629,0.409369009777939,-6.15640673509787
FOXC2,-0.0313470998867059,4.66947570948557,-1.07200513484259,0.287457402267534,0.409506355185593,-6.15670639320751
PARK2,-0.0232999990555481,3.98229715812432,-1.0716646553275,0.287609266987665,0.409664835884041,-6.15706534427687
COQ10B,0.0499441769008116,7.38230002595206,1.07161981072951,0.287629273230016,0.409664835884041,-6.15711261354998
RTEL1,-0.0318239569751189,6.39789265536851,-1.07116829895738,0.28783075683635,0.409908606811725,-6.15758843128131
COQ6,-0.0381210714901082,6.17451486246886,-1.07038350752455,0.288181195351445,0.410347365569503,-6.15841500859093
RNLS,-0.032138740417751,4.42070520241995,-1.07034237556801,0.288199570402199,0.410347365569503,-6.15845831444714
KCNN4,0.0799348398982952,6.16341271841864,1.07006649737603,0.288322835485459,0.410479629367531,-6.15874873172346
SIL1,0.0440299974642867,7.27081285774514,1.06999076565136,0.288356679516503,0.410484571694285,-6.15882844193133
SEMA3A,-0.0715270258483401,4.94624802634845,-1.06991682563445,0.288389725485163,0.410488377033384,-6.15890626104355
TEX15,0.0305105467313457,4.2546293509789,1.06963224412991,0.288516937675839,0.410626201841719,-6.15920572395394
ERBB2IP,-0.0519836800659291,7.87174538210256,-1.06954479832722,0.288556035020681,0.4106386030646,-6.15929772702379
AQP2,0.0262927552756114,6.13827491220323,1.06883519503569,0.288873436266055,0.411047008963544,-6.1600440425611
KDM8,-0.0310076279799692,5.30133279217201,-1.06860091597446,0.288978280639109,0.411152906920471,-6.16029033719025
ZNF804A,0.0343436372466805,3.71322042037458,1.06847418766309,0.289035004907299,0.411190325402331,-6.16042354331155
SNTG1,-0.0255547801780377,3.55788073970885,-1.06799018340625,0.289251718343125,0.411455317693647,-6.16093214721397
GAPDH,0.0450119770400204,12.7464897048361,1.06787631439205,0.289302719567618,0.411464810874111,-6.16105177127235
EMX2,0.0544720402771926,3.92684724970577,1.06783933863372,0.289319282111482,0.411464810874111,-6.16109061316654
FAM35A,-0.0494264302057115,8.89980364742789,-1.06774198967057,0.289362890733757,0.411483529910219,-6.16119286903181
AKAP17A,-0.0408229295102791,6.54160009902032,-1.06758734020796,0.289432177096197,0.411538755755402,-6.16135529510872
TBCA,-0.0452320387341989,10.6989532290258,-1.06744772324609,0.289494738374137,0.411584408702553,-6.16150191322816
TROVE2,0.0269945359247392,6.75399703153431,1.06716446565701,0.289621692495444,0.411721591887654,-6.16179931792794
DXO,-0.0322843492206259,6.80382990876525,-1.06689597935632,0.289742061587385,0.411849386027925,-6.1620811431368
GPR4,0.0404110478290345,5.42602795855065,1.06661415365118,0.28986844809001,0.411985705745765,-6.16237689670587
TRIM21,0.0439420475885215,6.4902094082762,1.06619568397877,0.290056183396709,0.412192416674827,-6.16281590780769
GS1-124K5.9,0.0270121465491077,3.85775543449184,1.06615400685035,0.290074885312192,0.412192416674827,-6.16285962161965
DEFB1,-0.224371333873963,8.70240067948375,-1.06605564646735,0.290119026180276,0.412211799708413,-6.16296278213889
KIAA1462,0.0672902226775474,4.53519136684077,1.06573170381457,0.290264433529458,0.412375046688808,-6.16330246860882
C4orf19,-0.0860813960487691,4.79058470471267,-1.06561221740942,0.290318079751443,0.412407909169724,-6.16342773692375
MAP6D1,0.0394212607503595,5.96528744464729,1.06545033044209,0.290390773575626,0.412467819745095,-6.16359743588152
TLR4,0.0531262426256092,4.3661976005392,1.06523620194154,0.290486945195386,0.412561061823837,-6.16382185902791
GPR1,0.0521328073899,5.6872212270297,1.06428268846451,0.290915462948747,0.413126245849776,-6.16482068485083
FLOT2,-0.0394058564315529,6.68174933693966,-1.06384004189174,0.291114539988692,0.413365518800922,-6.16528407260413
PIP5K1B,-0.0372071302485159,4.58224197597649,-1.06295948982555,0.291510840084644,0.4138847571955,-6.16620533049845
CDH2,0.0508651384283513,4.86513352951779,1.06286300616369,0.291554285910079,0.41390295946163,-6.16630622951561
UBA52,-0.0285932608093207,12.1725658596514,-1.06225298357242,0.291829077181746,0.414249551319326,-6.16694396332024
PCDHB3,0.0378263774373253,5.68024894839102,1.061923874481,0.291977401764676,0.414416570557613,-6.16728787561967
PLA2G1B,-0.0619550477911963,3.81804189771718,-1.06176376405162,0.292049579871712,0.414475487972927,-6.16745515048312
RALGAPA1 /// RALGAPA1P,-0.0676880632820663,6.1421483452682,-1.06135831323551,0.292232412707775,0.414686146749517,-6.16787863481222
PCDH12,0.0377886862011832,6.38396754616157,1.06129852075605,0.292259382004376,0.414686146749517,-6.167941073484
BIN1,-0.0589932254379948,6.76099985868852,-1.06092305793379,0.292428772920622,0.414882937856624,-6.1683330751167
MGC13053 /// RP11-770J1.4,-0.0195441495189026,3.20920662948234,-1.06083579729985,0.292468150403992,0.414895250625586,-6.16842416028905
INADL,-0.0475512156984891,5.23862755775155,-1.06055496425247,0.292594904628759,0.415031500425869,-6.16871725274409
USH2A,-0.0211859611545706,3.55993687231913,-1.06045344105934,0.292640736480199,0.41505294926329,-6.16882318932739
LARGE,0.0325723051062989,5.21927020073835,1.06014551621783,0.292779776868785,0.415206577584641,-6.16914444019116
LBP,-0.026353483444539,5.23844552964639,-1.06001181684592,0.292840161595148,0.415248639592743,-6.16928389755008
MCF2,-0.0148421750263702,3.86978987556011,-1.05951003705016,0.29306686440859,0.415526507813899,-6.16980713555838
ZNF749,0.0226660752037097,3.50092467887672,1.05913535958365,0.293236221198557,0.415686273943466,-6.17019767949911
FAF1,-0.040969649586009,7.4551249196584,-1.05912465499792,0.293241060730818,0.415686273943466,-6.17020883542848
PRDX3,0.0338751771748556,7.25097079348729,1.05876141047435,0.293405315673514,0.415875494633198,-6.17058733098208
PTPRM,0.0571037409898819,6.5610880417088,1.05826207700278,0.293631211399991,0.416152036710452,-6.17110742422629
ESRRB,-0.030900282886859,4.5071271344636,-1.05782159088835,0.293830583856959,0.416390934342749,-6.1715660264654
RAVER2,-0.0297629440075467,4.19552673909521,-1.05769997010997,0.293885648093757,0.416425302368119,-6.17169261666599
BICD2,0.0632504350127975,8.40138321075384,1.05685033942925,0.294270518654527,0.416850400290639,-6.17257657037359
ZNF767P,-0.0479565057618348,6.59999401334711,-1.05680990898865,0.294288841669521,0.416850400290639,-6.1726186169738
OR1E3 /// OR1E3,-0.0270950176834735,5.95476689985939,-1.05679360360048,0.294296231468133,0.416850400290639,-6.17263557371035
SPN,-0.0334092896069968,5.58352453453047,-1.05676536806237,0.294309028455293,0.416850400290639,-6.17266493656961
ELTD1,0.0757316602184253,6.55424220167893,1.05595006427855,0.294678707077947,0.417330265761129,-6.17351246440808
MRPL44,0.0332479804544551,5.34347216670189,1.05584019259888,0.29472854988203,0.417357119829803,-6.17362663025493
CORO2B,-0.0646097259351051,4.72230694099628,-1.05564279132893,0.294818114603172,0.417440211509886,-6.17383171777119
STAG3L4,0.0387458774419494,4.68805190463167,1.0551728678788,0.295031402820968,0.417658810453005,-6.17431978938854
STAT5A,-0.0439447618560153,7.07982479386155,-1.05516647020446,0.295034307317413,0.417658810453005,-6.17432643268621
RSL24D1,0.0560453493057836,8.90772359967071,1.0547023740647,0.295245055721113,0.417897007966274,-6.17480824270597
KIF17,-0.0336296351204733,5.51021435257358,-1.05465976017901,0.295264412065849,0.417897007966274,-6.17485247281976
GPR3,-0.027567050879764,5.25978380712572,-1.05401436725876,0.295557672653314,0.418268266587387,-6.17552213227326
PON3,0.106242121202114,5.71231684907093,1.05353708646703,0.295774672793982,0.4185315362591,-6.17601710346679
POLM,-0.0390306442119677,6.10323761252519,-1.05333320763604,0.295867401412368,0.418592992252223,-6.17622847292352
PACRG,-0.0286695902828416,4.63424258936565,-1.05330540444064,0.295880048463595,0.418592992252223,-6.17625729455652
PRKCQ,-0.0439841554067945,6.02420895241574,-1.05303798363329,0.296001711086916,0.418721281697684,-6.17653447345028
ARFGEF2,0.0391368669140629,6.48814059326605,1.05295913438823,0.296037589942353,0.418728208066029,-6.17661618687145
ECE1,0.0391157626136641,6.77935387972007,1.05289090169232,0.296068640338776,0.41872830412082,-6.17668689332053
SSX2 /// SSX2B,0.0313717645312648,5.44878380105541,1.0527582385901,0.296129017213166,0.418732704269361,-6.17682435338478
CMKLR1,-0.0284580333095626,4.99404742300087,-1.05274791240859,0.296133717159198,0.418732704269361,-6.17683505224721
B4GALT5,-0.0879644623403695,9.08900150056823,-1.05159396789269,0.296659254669414,0.419431930835561,-6.17803000371184
ZNF80,-0.021470837957613,3.11244164036958,-1.0513802124227,0.296756674627037,0.41952578008205,-6.17825121601093
EGR1,-0.184802655305021,9.63801561133138,-1.0505075807199,0.297154607029397,0.420005389170307,-6.179153837752
CLIC2,0.0749159563668134,5.8043316711172,1.05049995532635,0.297158085922788,0.420005389170307,-6.17916172201255
MRPL52,0.0525401259150576,6.40880383724853,1.05027057496936,0.297262747931002,0.420109383905416,-6.17939886347937
MKLN1,-0.0392319364715093,6.0626529882845,-1.0492836758067,0.29771333897362,0.420702193248481,-6.18041858263125
MIS18BP1,0.0421033598961475,4.89778528004836,1.04920451196216,0.297749503205933,0.420709308502685,-6.18050033891482
TSKS,-0.0331355944777439,4.36682170385404,-1.04848707204856,0.298077386366157,0.421128567503514,-6.18124100108261
TTPA,-0.0348147298166066,4.27824711629041,-1.04816399209056,0.298225120272586,0.421293247672625,-6.1815743783892
RPL30,0.0317168602082957,12.7889724388171,1.0473004400938,0.298620239649624,0.421763389539235,-6.18246496562545
GYS1,0.0453612427896444,7.67641871148377,1.04730022420202,0.298620338475837,0.421763389539235,-6.18246518818732
OFD1,-0.0615314731487722,7.93907260337028,-1.04715094189562,0.298688679003063,0.421815830378934,-6.18261907199867
AICDA,-0.0451441881068202,4.03069504876775,-1.04681205225167,0.298843860212369,0.421984426931212,-6.18296832880223
IRX4,0.103055656246864,6.23405009945321,1.04675386698196,0.298870509403297,0.421984426931212,-6.18302828303951
H1F0,-0.105207124134237,10.1454163071896,-1.0461823103374,0.2991323718267,0.422310039197519,-6.18361704480669
RP11-549J18.1,-0.028799322264547,3.2958762610373,-1.04573548880408,0.299337194978213,0.422555064772357,-6.18407709980208
ZNF16,-0.0438611025744098,6.53838273515401,-1.0455931608125,0.299402458256299,0.422585887806931,-6.18422360314212
MED14,0.0241337057227497,5.50089505200542,1.04555149457077,0.299421565789062,0.422585887806931,-6.18426648805517
DEFB126,0.0586572500088642,4.26680059958403,1.04522664805316,0.299570564185966,0.422752028294176,-6.18460077907187
LOC145783 /// ZNF280D,-0.0441987158201462,5.46420956404672,-1.04506332982671,0.299645492971043,0.422813618448908,-6.18476880756919
TESK1,-0.0431208376331759,7.04541103944506,-1.04412266325325,0.300077310138803,0.423378729149799,-6.18573610898627
DSPP,-0.0442899381442404,4.36395891055464,-1.04403694855373,0.300116678918569,0.423390074695665,-6.18582420875157
ACTC1,-0.118704009490125,7.46724874663547,-1.04324243147581,0.300481768258873,0.423860880703336,-6.18664050039952
SMARCC2,-0.03350237882506,7.46319602747315,-1.04312702196481,0.30053482534808,0.423891480335974,-6.18675902276895
CABIN1,0.0394459503077736,7.08137148523651,1.04305765427472,0.30056671875062,0.423892226225047,-6.18683025535403
H2BFS,0.126495934345139,8.24755093008393,1.04283077712214,0.300671046874173,0.423991435485245,-6.18706319987722
DUSP7,-0.0584926323039083,6.67719728887716,-1.0427150539623,0.300724270983556,0.423991435485245,-6.18718199891849
CTTN,0.158756413882281,7.21190589114236,1.04270003251257,0.300731180211732,0.423991435485245,-6.18719741869685
NFE2L2,-0.0698039062921822,9.8667353939009,-1.04249183608875,0.300826952844833,0.424082222561586,-6.18741111377739
VIPAS39,-0.0382593794160429,7.21110083596511,-1.042159504885,0.300979871858962,0.424253542779921,-6.18775213651153
KIAA0040,0.0508203074827651,6.08347601745659,1.04163749820471,0.301220175041255,0.424547988912562,-6.18828758272796
LOC100996747 /// LOC101929876 /// RPS26 /// RPS26P11,0.0860405447015016,11.6364548567142,1.04133656297509,0.301358768399071,0.424688101158236,-6.18859614773492
ARL3,0.0294507033847908,5.89627228183674,1.04128518877354,0.30138243271984,0.424688101158236,-6.1886488158254
C1QTNF1,0.0583489562502709,6.66713854604279,1.04114260563844,0.301448116920703,0.424736374080828,-6.18879497681342
FAM118A,0.158545634609897,6.2226082109923,1.0410703945572,0.3014813863317,0.424738969693831,-6.18886899249923
PSG3,0.0224193544735665,4.17164953489581,1.04042502855267,0.301778833167524,0.425094474997589,-6.18953026583431
AFM,0.0267473600977441,3.74138956193565,1.04038642343027,0.301796632452968,0.425094474997589,-6.18956980992637
ADAP1,-0.0410411579577102,7.01689133548726,-1.03988103311479,0.302029713676865,0.425378447305422,-6.19008736145624
OPRL1,-0.0233993880352026,5.14546393347141,-1.03957095484748,0.302172779413627,0.425535595891963,-6.19040478056586
OR1A2,-0.0299793382018775,4.01264817877745,-1.03934570212728,0.302276736730059,0.425637642936732,-6.19063530845237
WSB1,-0.0632077835706436,7.23438344642401,-1.03896696908227,0.302451582193506,0.42583947633558,-6.19102280191565
MUC7,-0.0593764499919233,3.82643015458869,-1.03869165583501,0.302578726135531,0.425974112887677,-6.19130439752071
KDM5C,-0.0441245137359929,7.12243112107477,-1.03852225479044,0.302656976224805,0.426039895185735,-6.19147762819095
MAMLD1,0.0538179913533522,5.64011132021146,1.03835836674794,0.302732692824489,0.426102097846592,-6.19164519517761
SPAG6,-0.0349209415840154,4.25174301649012,-1.03820250587655,0.302804712796745,0.426159085020099,-6.19180453103212
ZNF492,-0.0521541133709553,3.50544113303433,-1.03783455632888,0.302974780589593,0.426354035783876,-6.19218059224738
FNBP1L,0.0882281016949261,6.97554074863435,1.03718518068759,0.303275082984819,0.426654747676835,-6.19284396868056
PDE4DIP,0.0271128330751777,4.21209799458923,1.03717209690872,0.303281135627811,0.426654747676835,-6.19285733041677
LTF,-0.241259878324012,6.92546660474047,-1.03709947346082,0.303314733208695,0.426654747676835,-6.19293149373911
NFRKB,0.0312425381676479,6.44222887902631,1.03706355887122,0.303331349208156,0.426654747676835,-6.192968167986
TNFAIP8,-0.0647752756584508,7.53941235446504,-1.03703120854994,0.303346316716737,0.426654747676835,-6.19300120152063
NEMF,-0.0540507848731232,8.18626402155701,-1.03695266598878,0.303382658055428,0.426661459273581,-6.19308139868453
CIDEA,-0.11291002892449,5.91543115845976,-1.03680355615616,0.303451658732118,0.426714095074869,-6.19323363352145
OR2S2,0.0294075192819117,5.24558065789448,1.03613080907261,0.30376310541018,0.427107612319869,-6.19392021612963
ACTB,-0.0367517139349295,12.7447311542925,-1.03586148597188,0.303887848713609,0.427238559800731,-6.1941949570252
COL4A3,-0.01951073998093,4.03936615236464,-1.03547502856635,0.30406690625571,0.427445832956722,-6.19458906764519
ITGB3,-0.0198202580552177,4.61315252503785,-1.03446563505257,0.304534926872213,0.428059234183874,-6.19561777854853
SLC5A12,0.020939166095329,3.32380675834567,1.03402102701322,0.304741231093677,0.428304673276939,-6.19607058691499
LTBR,0.0455149515389051,7.19177847649102,1.03376726242329,0.304859023823092,0.428425674011552,-6.19632894737225
FAM105A,-0.0300873987313532,4.95413691969859,-1.03334950473888,0.305053006300252,0.428653709726337,-6.19675413711407
NDRG4,0.0951429752253977,7.14587809474835,1.03208689249669,0.30563979895467,0.429433608781824,-6.19803819933348
HIST1H1B,0.0359708258011783,4.08964777681194,1.03196445335027,0.30569674258714,0.429435283293178,-6.19816263762476
ZNF180,0.0475176239735064,5.26606588939089,1.03194768830839,0.305704540182292,0.429435283293178,-6.19817967528691
TSPAN4,0.0472781325173922,6.1683089595034,1.0318428905221,0.30575328577591,0.429459120480297,-6.1982861711352
FAAH,-0.0460081192673489,5.91358340447643,-1.03163514504595,0.305849931978122,0.429550226611693,-6.1984972517734
SIRT6,-0.0270439110555579,7.03044892147252,-1.03141318616683,0.305953213329687,0.429650631561796,-6.19872272848296
PTCRA,-0.0236353338083279,6.78999261552532,-1.03107580991635,0.306110245651787,0.429818892721012,-6.19906536176136
ATAT1,0.0372477631807631,6.13753875776987,1.03101911895465,0.306136637908432,0.429818892721012,-6.19912292542553
PROZ,0.026535618305547,5.64204928821518,1.03093942887005,0.30617373992329,0.429826331677912,-6.19920383707513
LTB4R,-0.0696341618713525,7.12112400920281,-1.03082832025836,0.306225474821965,0.42985430953665,-6.19931663874752
CCNT1,0.0398174073754097,7.61746711479342,1.03018158762342,0.306526726949136,0.430232497114714,-6.19997299231155
LPAL2,-0.0240311333270583,4.29065726101766,-1.02822586817289,0.307438933923923,0.431447311959869,-6.20195537619833
HUS1,0.0318014940294174,5.70687201197168,1.02818912335938,0.307456090379985,0.431447311959869,-6.20199258704701
PIGQ,-0.0264891546319773,5.52702021632269,-1.02808968770498,0.307502520953761,0.431449174949005,-6.20209327738171
RBM22,0.0425353380191427,7.70113775407483,1.02804954743807,0.307521265429801,0.431449174949005,-6.20213392146451
MTOR,0.0271922988197653,5.72497042408367,1.02796253355751,0.307561901335972,0.431449345693721,-6.20222202220804
IL15,-0.0519714399001607,4.9908610942337,-1.0279125734084,0.307585234610359,0.431449345693721,-6.20227260312688
FBXO38,-0.028312458975454,6.20159439413159,-1.02693042945217,0.308044176024552,0.432048260582381,-6.20326646660258
LUZP1,0.0302358855070875,7.35945310143252,1.02592159300273,0.308516072241587,0.432665219087377,-6.20428638216281
