,logFC,AveExpr,t,P.Value,adj.P.Val,B
INCENP,-0.0551366289904865,5.49993758945873,-2.13356313454743,0.034688967919173,0.0495955962859476,-5.21167441166089
GIT2,0.0482378669633099,5.49368239992968,2.1335580223484,0.0346893948717028,0.0495955962859476,-5.21168500517838
NPPB,-0.0443845899855184,4.82650553962001,-2.1332556846621,0.0347146531028871,0.049623554345107,-5.2123114682521
FAM215A,-0.0529781594270855,4.71301111225922,-2.13323605617874,0.0347162934763586,0.049623554345107,-5.21235213686041
TBC1D19,0.073441983648558,5.63507290662118,2.13292931928656,0.0347419365061794,0.0496549568402088,-5.21298762512259
RNFT1 /// TBC1D3P1-DHX40P1,-0.074160064084786,5.18201166039978,-2.13280756871534,0.0347521193184143,0.0496642584951221,-5.21323984061679
LOC101928189 /// RSRP1,-0.11175777634271,7.9555085022946,-2.13147306918113,0.0348639014645356,0.0498187384534996,-5.21600347509659
RIBC2,0.0875511585101279,4.65542571439228,2.13106210107253,0.0348983879916026,0.0498587602803551,-5.21685422934713
TRPC5,-0.0278320137436395,3.51080090133598,-2.13105138503901,0.034899287625021,0.0498587602803551,-5.21687641079616
HCRTR2,-0.0433009946178915,4.67030848201108,-2.13098608826448,0.0349047698584847,0.0498613217035642,-5.21701156835503
MED25,-0.038730477028836,5.44275193542899,-2.13047905085413,0.0349473653777078,0.049916893159979,-5.21806095154472
TRAPPC10,0.112933105572125,6.075140852196,2.12995512973828,0.0349914264087503,0.0499745459066111,-5.21914503268332
ZNF208 /// ZNF595 /// ZNF718,-0.0492786294731261,3.89816093776822,-2.12947346655548,0.0350319759083328,0.0500271718513439,-5.22014145515962
NBR2,0.0704044521011458,5.5775429846616,2.12928320930541,0.0350480041574449,0.0500447729728333,-5.22053498460931
UBE2A,0.0800689288088038,9.16777991670057,2.12915860404382,0.0350585049756679,0.0500544786336522,-5.22079270120766
CDC40,0.0608382108748433,6.52830856499248,2.12824383275538,0.0351356783799697,0.0501593633997349,-5.22268425823335
NUDT4 /// NUDT4P1,-0.14101861435797,6.66870428689749,-2.12697239519981,0.0352431849317462,0.0503075247520648,-5.22531206498409
PEX2,0.102852394560638,7.09607513981959,2.12643226435256,0.035288941601447,0.0503668321614978,-5.22642796295446
GK3P,0.07235673182545,4.25222456792044,2.12639398314888,0.0352921865016192,0.0503668321614978,-5.22650704099052
MIR6743 /// RIC8A,0.0673828990339655,8.51015430047686,2.12578145126737,0.0353441427006318,0.0504356550099291,-5.22777217592768
HNRNPH2 /// RPL36A-HNRNPH2,-0.109185529052925,8.82473940467654,-2.12560811598399,0.0353588573272618,0.050451325673347,-5.22813012404133
ZNF606,-0.076097600716012,6.17779217223421,-2.1255102889739,0.035367164305117,0.0504578513230927,-5.22833213083937
FMNL1,0.0401338816158739,5.33959247565722,2.12501581950486,0.0354091779373607,0.0505124593438283,-5.22935304707046
PEX16,0.0517992885738546,6.99555106830671,2.12385561600754,0.0355079261409928,0.050647981192139,-5.23174761241265
CPVL,-0.22185616504977,6.7213989014406,-2.12257605708554,0.0356171084242154,0.0507983558836292,-5.23438709963644
UHRF1BP1L,-0.0535333085785917,4.70359484312761,-2.12218739962163,0.0356503290980019,0.0508403711891416,-5.23518853170322
DOC2A,0.0579282645943993,5.21506961349725,2.12128703587295,0.0357273907851226,0.050944892008961,-5.23704460171188
SIAH2,0.119379490575288,8.24752093563024,2.12091690595783,0.0357591116648081,0.0509847446091235,-5.2378073986167
FES,0.0734102569308359,5.45648869827919,2.12061992794595,0.0357845808384359,0.0510156761636563,-5.23841934751098
PIPOX,-0.0850104796139072,4.96639227747609,-2.12001707999728,0.0358363298796805,0.0510840626857802,-5.23966132141179
NEK1,-0.0513786128852738,5.14237854468026,-2.11939771364187,0.0358895640725754,0.0511545516178925,-5.24093698220359
RHCE /// RHD,-0.0478276714085054,5.34625669516881,-2.11914443636494,0.0359113527481785,0.0511802101014059,-5.24145853731403
WHAMMP2 /// WHAMMP3,-0.0411836523954551,4.55621812741736,-2.11907155192612,0.0359176248882234,0.0511837516200274,-5.24160861203063
MGC4859,-0.0329883593994306,3.38133485258179,-2.1190257946989,0.0359215630527622,0.0511839667536195,-5.24170282724612
CORO1B,-0.0749085550696162,7.56544443191186,-2.11747117656778,0.0360555849818045,0.0513695162375171,-5.24490269219577
HSD17B12,-0.0831899593280218,8.20483821245333,-2.11702324886314,0.0360942802436894,0.0514192260454793,-5.24582425253463
SCARF1,-0.0502627059925702,3.99850543302343,-2.11657560457154,0.0361329867815708,0.0514689414368602,-5.24674504757391
SLC25A42,-0.0356210881646203,3.98656254486849,-2.11623047773936,0.0361628533457576,0.0515060557453803,-5.24745484196184
HCAR3,-0.25565845987604,8.85664168591305,-2.11614554033259,0.0361702069157515,0.051511100786763,-5.24762950923988
LOC100507630,-0.0436829022898453,4.48021826444025,-2.11561077067651,0.0362165349260716,0.05157164361246,-5.24872907148246
PLA2G3,-0.112596048059691,6.24587658278012,-2.11536093875684,0.0362381958146036,0.051597051878884,-5.2492426722331
TCL1B,-0.0424355011014946,6.30994478480868,-2.11472671782096,0.0362932340976366,0.0516699735415105,-5.25054623933933
KRT12,-0.0433001100696606,3.94231925692742,-2.11418703936284,0.0363401246137822,0.0517312812466049,-5.25165519741586
CDC14A,-0.0347444669874113,4.27474503855736,-2.11399003232226,0.036357254775229,0.0517448117777784,-5.25205995127914
SIRPAP1 /// SIRPAP1,-0.059823839425491,5.84012818065466,-2.11398966278326,0.0363572869139314,0.0517448117777784,-5.25206071046928
FOXO1,0.0796417302956475,6.94257198832346,2.11355834482011,0.036394815209096,0.051792769037689,-5.25294673621537
TAGLN3,0.0950243946310477,5.82953376634908,2.11259705071457,0.036478576008711,0.0519065018696283,-5.25492084551688
MRPS11,0.0647876185766084,6.03005799152962,2.11242208150514,0.0364938395199923,0.0519227540912408,-5.25528007111198
MAGEB2,0.201410321325869,4.26901827664283,2.11197910635489,0.036532507242971,0.051972298461974,-5.25618940958623
CUL4A,0.121475212470375,7.46298793631319,2.11182794048517,0.0365457107314356,0.0519856099921431,-5.25649968173204
GRAMD1B,0.0503527978969131,5.47613066444973,2.1112149543677,0.0365992937660579,0.0520563518467978,-5.25775763975954
CD1B,-0.0593157155748655,5.02414085520363,-2.11108529244632,0.0366106365883776,0.0520670055237213,-5.25802368561011
LILRA1,-0.0332574090803789,4.25072047606897,-2.11052053491768,0.0366600768935181,0.0521318328299554,-5.25918230080355
FABP4,0.507151003956302,7.14150449793562,2.10951546374228,0.0367482056294233,0.0522516569260027,-5.26124351367759
RASSF4,0.0583711935402037,5.49448051265236,2.10896281152085,0.0367967421362505,0.0523151662078083,-5.26237650840893
GNG3,-0.0465115429968652,5.48439278069333,-2.10836868557294,0.0368489826322846,0.0523839276612314,-5.26359421870703
WWC3,-0.0898869743291456,7.87540823707143,-2.10737092532629,0.0369368577168884,0.0525033268872262,-5.2656384884135
CYP4A11 /// CYP4A22,0.0511503174505768,4.15790041813769,2.10719578197822,0.0369523016058149,0.0525197556212628,-5.26599723892743
GRIN1,-0.0304016985771957,5.65839211452909,-2.10676307444975,0.0369904809742958,0.0525684911006949,-5.26688344495899
SERTAD3,0.101747043659078,7.08916621607563,2.10539173554251,0.0371117036989944,0.0527352197972778,-5.26969088810257
ZFAND6,-0.0830262572060875,9.03339469002564,-2.10309707570248,0.0373153105119705,0.0530189677848278,-5.27438475188742
RIOK2,-0.0847387274287499,6.58541676344004,-2.10231828866912,0.0373846310212474,0.0531118772471521,-5.27597671804366
DCHS1,0.065239778816021,6.03656605789639,2.10223694491714,0.0373918778874912,0.0531165892000677,-5.27614296593406
STOML1,0.0686551272966303,6.93454486083369,2.1013943142977,0.0374670184984461,0.0532177356811875,-5.27786475444939
IL3RA,0.0571772914209288,6.00611255312582,2.10096464326092,0.0375053839121881,0.0532666313128649,-5.27874247355118
TOP3A,0.0379974053803011,5.62492307112534,2.10031786340256,0.0375631987554824,0.0533431366166171,-5.28006337912554
PPP2R5E,-0.0975802697384395,8.59261814825851,-2.09900309872494,0.0376809603314419,0.0535047466778144,-5.28274732273991
ROPN1B,0.0749376524996981,4.63316621130588,2.09890088797946,0.0376901284911731,0.0535121427206854,-5.28295590850028
CBFA2T3,-0.078880340411864,5.31020630544871,-2.09855281040443,0.037721364955525,0.05355086632079,-5.28366617366652
GRTP1,-0.113972188066588,5.10694470884541,-2.09763076921483,0.0378042165352226,0.0536628491202115,-5.28554709962115
NET1,-0.120407317253041,9.09728709202709,-2.0964256181224,0.0379127433961119,0.0538112504724272,-5.28800439081031
RP6-149D17.1,-0.0268863243117778,3.28665204682811,-2.09614370432175,0.0379381690728548,0.0538416838201861,-5.28857901936954
CDK20,-0.0498838273527825,6.42450310914082,-2.09534251581759,0.0380105079694995,0.0539386828231611,-5.29021169711912
CD247,-0.0769197295228751,5.88965769994152,-2.0950709021151,0.0380350587372577,0.0539678549956995,-5.29076506418154
PPP2R2B,-0.0717647792051762,4.82900327145277,-2.0932222538203,0.0382025178698217,0.054198746092996,-5.29452958776299
ZNF45,0.0664846372422756,5.2489537605833,2.09318603609989,0.0382058049595245,0.054198746092996,-5.29460330918477
ZNF84,0.0950660883636142,6.22889340283011,2.08782874961658,0.0386947134094594,0.0548865503493749,-5.30549493907649
PUS7L,0.0632063749739456,6.00656906412147,2.08668773548937,0.0387995344494074,0.0550294582940226,-5.30781129884542
MYCN,-0.0408866075133875,5.00902483393945,-2.08606700223982,0.0388566614585783,0.0551046988051087,-5.30907094390819
AGT,0.102509681175777,5.69196264220267,2.08536499298808,0.0389213554681608,0.0551906535675368,-5.31049509793561
C22orf31,-0.0507852879706188,4.9666541827786,-2.08524959419012,0.03893199895081,0.0551999544502935,-5.31072916248329
KPNA5,-0.0549079965589863,4.25257923842654,-2.08508364692847,0.0389473090108104,0.0552158692207178,-5.3110657337076
TFDP3,0.0462036706435218,4.76675006852218,2.08357235246501,0.0390869770559321,0.0554080653357375,-5.31412975816026
DZANK1,0.0995919239163275,5.19421580065662,2.08348624732526,0.0390949474978327,0.0554135516972427,-5.31430426649907
SIRT5,0.0510377442190008,5.78450501336934,2.08308523065913,0.0391320865523398,0.0554603764424153,-5.31511691349921
CARD8,0.0618385816337903,5.86114082975209,2.08293102615651,0.0391463758405527,0.0554748106831361,-5.31542936478349
PGAP2,-0.0748706881078558,7.85567450663031,-2.08262174169093,0.0391750490467421,0.0555096233871587,-5.31605597586195
SPIN2A /// SPIN2B,0.122208054074138,6.11300337587726,2.08200442676172,0.0392323331246121,0.0555849651094593,-5.31730639659596
IGLV4-60 /// IGLV4-60,0.172205772091642,4.90585394508362,2.08111846330758,0.0393146722610366,0.0556957857031352,-5.31910037908509
DTNA,-0.0477389675869473,4.9140932325766,-2.08099705600296,0.0393259670899078,0.0557059475128502,-5.31934616029249
DAK,0.0682092660074548,5.53693832838731,2.08046243820993,0.0393757370853785,0.0557706022541282,-5.32042829937065
TLE6,-0.0491139683260762,4.90626708940895,-2.07900473358672,0.0395117162218135,0.0559573346681137,-5.32337756715793
DBT,-0.0476074330522627,6.05809184627595,-2.07698504609456,0.0397007847884697,0.0562192064560109,-5.32746065060402
GFRA1,-0.094620010005875,4.4929813766117,-2.07651438423284,0.039744956127227,0.0562758598281271,-5.32841162532976
IDS,-0.0479564951144084,6.18735520711471,-2.074800453396,0.0399061640854283,0.056496606698098,-5.3318729232105
ADI1,0.124053957257422,8.71378268308042,2.07476802419423,0.0399092196926927,0.056496606698098,-5.33193838841938
BAHCC1,0.0507626847135633,5.77135976875434,2.07448433670222,0.0399359584057811,0.0565273897269303,-5.33251103075778
IQSEC1,-0.050992443759886,7.15873571342196,-2.07444857730102,0.0399393299668855,0.0565273897269303,-5.33258320830883
MTMR11,0.0981777184376234,6.44562200476122,2.07398744676339,0.0399828293600373,0.0565830302409324,-5.33351385963469
ZFP30,-0.0900974687195535,5.73406982576823,-2.07352770891856,0.0400262378274958,0.0566385304406456,-5.33444150704843
TCL6,-0.0234616841442053,4.49266589152766,-2.07167921623084,0.0402011808479098,0.0568801255401487,-5.33816940174947
BCAS3,0.0675807973872311,6.51123447445646,2.07116467460493,0.0402499940453276,0.0569432293020625,-5.3392065339165
DHX35,0.0977176943489801,5.74609868378366,2.07084945786263,0.0402799229191403,0.0569796062646202,-5.33984177891796
TSPAN5,-0.120594362075924,7.21464328560419,-2.07079245402545,0.0402853372976442,0.0569813012640148,-5.33995664702277
KCNJ9,0.0356091707969077,4.97790530400148,2.06992704031878,0.0403676133176165,0.0570917009195885,-5.34170017282792
CCNT2,0.054906557231408,5.63978488471012,2.06849611620346,0.0405039692088561,0.0572785543431715,-5.34458151730234
SNX15,-0.0529214865984326,6.77358933727145,-2.06843856951176,0.0405094612080807,0.05728032728889,-5.3446973556507
NOL3,-0.0749981160809286,6.84187888050273,-2.0675170843866,0.040597490623238,0.057398795456958,-5.346551843
HAND2,-0.0584361098828736,4.64692126675007,-2.06730910536886,0.0406173815101239,0.0574209112039043,-5.34697029318964
GTF2F2,0.0539386598082793,5.54859687610718,2.06665919902013,0.0406795916901857,0.0575028429759293,-5.34827763895456
SLC2A10,-0.169432077273338,6.6265215367212,-2.06604377265867,0.0407385766467977,0.0575801990568366,-5.34951526950434
PDE4D,-0.0434291733626523,4.69695454040594,-2.06477163334761,0.0408607360167326,0.0577468207953718,-5.35207246192365
KDM3A,0.0978491977214584,7.64608707429159,2.06365795357244,0.0409679365761355,0.0578922692206683,-5.35430991323385
CDC42BPB,0.0999030921972412,7.04381037351623,2.06229829929062,0.0410991407339576,0.0580674803753235,-5.35704000647844
TMEM11,0.0737077146374107,7.69579566849472,2.06228403393242,0.0411005192208912,0.0580674803753235,-5.35706864139383
SCNN1D,-0.0559906278228006,4.99479231320962,-2.06175464887775,0.0411517026542319,0.0581337160418046,-5.35813114683855
PTPRU,0.0575331398972784,6.62590444881016,2.06078168829755,0.0412459154463746,0.0582607177317886,-5.36008326543006
PRKCG,-0.040837099369551,5.52726163243593,-2.06038683561104,0.0412842021098152,0.058308704307049,-5.36087523913703
CLCNKB,-0.0451341013650385,5.44446112487203,-2.06031154961793,0.0412915056267706,0.0583129256578688,-5.3610262274519
LFNG,-0.0579356559435721,5.67511178708461,-2.05989668845764,0.0413317712855182,0.0583636912468684,-5.36185815103236
GYPE,0.0290181168694577,3.40241980879772,2.05979558302385,0.0413415894869402,0.0583714565311321,-5.36206087453167
GCC1,0.047469212839306,6.55507587851359,2.05938382407839,0.0413815954316074,0.0584218387400161,-5.3628863836612
GAL3ST1,-0.0522324631867997,4.90059427961151,-2.05897011971516,0.0414218237728033,0.0584617018149557,-5.36371563699392
S100A11,-0.0904273288518284,12.1904435011206,-2.05896820144066,0.041422010382528,0.0584617018149557,-5.36371948173172
C9orf16,0.0607531892237596,7.14581972405587,2.05895999741706,0.0414228084779886,0.0584617018149557,-5.36373592476266
PIK3CG,0.0450336730764698,4.10713226719096,2.05859731964046,0.0414581032875811,0.058505405234589,-5.36446276538682
N6AMT1,-0.0576606145439617,5.46822835170791,-2.05845849035522,0.041471620587494,0.058518370457296,-5.36474096061182
PDLIM1,0.118209219951257,10.9552440000061,2.0583095675133,0.0414861248551521,0.0585327254846414,-5.36503936238516
EIF2B1,0.0680782720163307,8.50746700963102,2.05794276973246,0.0415218674707797,0.0585770395477648,-5.36577424115422
FUZ,-0.0553778724259807,5.796716683572,-2.05752685650953,0.0415624280360238,0.0586281405810314,-5.36660737386486
TMEM255A,-0.170944397991436,4.22380395730971,-2.05744350894691,0.0415705603109157,0.0586334922356529,-5.36677431174417
MRPL49,0.0720905992332482,9.39983823226038,2.0570682436074,0.041607192066404,0.0586790358736773,-5.36752585675009
CBX2,0.0576997886099221,5.58527838345482,2.05637749570733,0.0416746920959971,0.0587680992985602,-5.36890888308135
GPR21,-0.0431273248176441,6.50405158514758,-2.05536199060293,0.0417740976661733,0.0589021314510519,-5.37094135145565
PYHIN1,-0.0495984471658446,5.03400593388292,-2.05531169969209,0.0417790258030003,0.0589029348766481,-5.37104198099054
DPY19L1P1,0.0627149646952462,4.41872392632625,2.05451503296364,0.0418571596445828,0.0590069377903971,-5.37263576184967
GPR88,-0.035471578523557,3.45667900313473,-2.053463236411,0.0419605071033722,0.0591451503790288,-5.37473905687087
TAS2R3,-0.0425377087330753,4.6720373136151,-2.05342818805505,0.0419639546418429,0.0591451503790288,-5.37480912623568
IPPK,-0.0715266444914261,7.0034370128344,-2.05329201490751,0.0419773516409185,0.0591578631310755,-5.37508135561976
PTPN22,-0.0389589542931837,3.95588450305178,-2.05160397317698,0.0421437288345383,0.0593861427587097,-5.37845458192727
MCCC1,0.12107656175204,8.06675071865806,2.05071313660644,0.0422317588983572,0.0595039847280336,-5.38023369680442
CGB1 /// LHB,0.0494330547984562,6.43655975985018,2.05045495775145,0.0422573008168388,0.0595337663441652,-5.38074917743514
ICK,0.0718574724127432,4.17470418466545,2.05021567498811,0.0422809851221174,0.0595609249453217,-5.3812268756417
SLC2A2,-0.0293084820256163,3.48596162843474,-2.05013286581494,0.0422891842521524,0.0595662663020156,-5.38139218163503
MAPRE2,0.0468638062250581,5.85027467255731,2.04849504610324,0.0424516282920509,0.0597888449736419,-5.38466035445961
FAM105A,0.0392979366789505,4.97270982906918,2.0478537957477,0.0425153747084268,0.0598723860773563,-5.38593926337507
ZNF571,-0.10251161873044,4.75772997583125,-2.04771763195662,0.0425289212225032,0.0598796571550934,-5.386210779853
PCDH11X /// PCDH11Y,-0.0227879281654685,3.62007884268972,-2.04771282906764,0.0425293991144463,0.0598796571550934,-5.3862203567113
SEC16A,0.0744371270899536,8.44366654565956,2.04694667573671,0.0426056909026477,0.0599808242238837,-5.38774777994133
SLC35E3,0.0448024596417098,6.97725698724523,2.04684947147671,0.0426153786397188,0.0599882139689407,-5.38794153049615
CYTH1,-0.0569857219669599,6.96289931101385,-2.0464998386943,0.0426502399126083,0.0600310344114664,-5.38863835796687
KCNJ5,-0.030753143278325,6.06625134083032,-2.04533782452555,0.0427662775517289,0.0601880913372505,-5.39095347965117
NBL1,-0.0805752333450132,9.16112269529052,-2.04449899545308,0.0428502098733676,0.0602999361139695,-5.39262394044006
POLL,-0.0516673649832592,6.56062302315956,-2.04371500391455,0.0429287824727138,0.0604042160456769,-5.39418461455478
PI4KB,0.04686394091887,7.42766934637601,2.043472150666,0.0429531464926739,0.0604322064177063,-5.39466794288427
RPL30,0.0517973001520805,12.807892835846,2.04332911504748,0.0429675019339851,0.0604398299347761,-5.39495258817205
STAG3,0.0551165867941148,6.03524945528832,2.04332904326816,0.0429675091389811,0.0604398299347761,-5.39495273101041
PNLIP,-0.148156016489493,4.02281978835473,-2.04222156757475,0.0430787972587734,0.060590066078918,-5.39715600794189
RLF,0.11381297112922,7.62383210378724,2.04111029724145,0.043190714194851,0.0607411552906776,-5.39936570577997
CETN1,-0.0511046683579969,5.93477770470839,-2.04051039308463,0.0432512342218581,0.060819938664906,-5.40055811124047
PTPRA,0.0563309769452537,6.32168212960202,2.03913658785983,0.0433901005792748,0.061008864890647,-5.4032875277408
USP19,-0.0451647071133935,6.1192444462568,-2.03897426447303,0.0434065336111901,0.061025621736735,-5.40360991064914
GOLGB1,-0.0685060671290537,7.93877891625756,-2.03885713687685,0.0434183944868211,0.0610359477313696,-5.40384251732191
SLC16A5,0.0791402173762102,5.81262445191419,2.03838797789281,0.0434659314279666,0.0610964184346302,-5.40477410616377
CASQ1,-0.0708782567127397,4.26979235499698,-2.03774713764088,0.0435309355873448,0.0611814262128708,-5.4060462694756
NAT6,-0.0670862775582373,6.56340975734919,-2.03765873744248,0.0435399090480568,0.0611876750321813,-5.40622172751767
ALDOC,-0.125507251992109,7.89904259698394,-2.03708040603715,0.0435986541719854,0.0612638605878959,-5.40736943184295
ELAVL3,-0.0422232840105839,5.07991074506745,-2.03652886125472,0.0436547414416612,0.0613362959334704,-5.40846369252975
VPS4A,-0.0731695606570979,8.3749296949226,-2.03646985474937,0.0436607455331224,0.0613383550810966,-5.40858074449569
EVI2A,0.122368243636061,6.11018070313868,2.03524753946847,0.0437852785306928,0.0615069160526258,-5.41100474994389
DBP,-0.057020724785979,5.84926886200057,-2.03493757961749,0.0438169062964481,0.0615449478898873,-5.4116192219582
MKRN1,-0.0708928330084763,8.51220845033922,-2.03485687571083,0.0438251443830621,0.0615501222422409,-5.41177919692515
PFDN1,-0.0575215300600159,7.92514113622607,-2.03474297061824,0.0438367738279356,0.0615559637472447,-5.41200497464679
PSMC6,-0.0969640375496738,9.42280040678674,-2.03472691820723,0.0438384129535501,0.0615559637472447,-5.41203679208258
PAX2,-0.0339454047357298,4.66349834842818,-2.03368062696243,0.0439453635814707,0.0616997287350485,-5.41411013378674
HPX,-0.0368159479478072,6.36249525482921,-2.03350131078774,0.0439637154053999,0.0617190831727413,-5.41446536794797
CELA2A /// CELA2B,-0.061948783077843,3.89828267480308,-2.03344028718281,0.043969962259467,0.0617214416220083,-5.41458625199342
KRT18P50 /// KRT18P50,-0.0457692557756239,4.52137157789865,-2.0331136662044,0.0440034106236076,0.0617619788740323,-5.41523321027307
ADAMTS13,-0.0379639589374724,5.95077781074629,-2.03299256313083,0.0440158179777664,0.0617729781899805,-5.41547306175246
PCDHGB6,-0.0420298154766392,3.68442837813726,-2.03289422284498,0.0440258954166049,0.0617807056957134,-5.41566782036055
ROR2,0.101088363218185,4.90470864805713,2.03204580240802,0.0441129192769464,0.0618963978434314,-5.41734771177815
QKI,0.0470581884744952,7.0173352863357,2.03169200159544,0.0441492525552563,0.0619409476055527,-5.41804805045854
HS1BP3,0.0598677059439532,7.27498541231423,2.03164601889559,0.0441539765850866,0.0619411452716883,-5.41813906348878
DPY19L2P2,0.0998708496866649,4.11894729465155,2.03152794589237,0.0441661087839743,0.0619517343243812,-5.41837275515616
LAMC3,-0.0613525858177631,5.41439087631717,-2.03134202731543,0.0441852179961947,0.0619721068097313,-5.41874070180075
RP11-548H18.2,0.0492981490097233,5.39437603113577,2.03074628051641,0.0442464979955936,0.0620516156906141,-5.41991951555111
MCF2L-AS1,-0.0950452914476591,5.2330606392122,-2.03047728576788,0.0442741912240835,0.0620840106239353,-5.42045167321485
SLCO1B1,0.0725171502014414,4.1909298829547,2.02981143118298,0.0443428051245134,0.0621737743809314,-5.42176866141554
CSN1S1,-0.0811805658219925,3.86590152752375,-2.02879039380059,0.0444481955584689,0.0623150791465464,-5.42378737357182
C4orf46 /// TOMM7,-0.0897240018983948,11.2057009400926,-2.02855267331155,0.0444727634715335,0.0623430555251297,-5.42425723810508
CCRN4L,0.081587051245412,5.44012129756641,2.02849213827824,0.0444790214904552,0.0623453614855322,-5.42437687986872
NPPC,-0.0649723604818126,4.27742347036078,-2.02802291281972,0.0445275547850658,0.0624069172373914,-5.42530414567359
SYTL2,-0.0582902944166728,4.6395943126415,-2.02791024335625,0.0445392152252585,0.0624167869939204,-5.42552676881231
SNAP91,-0.0520526690472145,4.02942996300939,-2.02756589435782,0.0445748688990713,0.0624602750825245,-5.42620709449619
RNF40,0.0362688229003019,6.68876537724675,2.02752088097638,0.0445795313544823,0.0624603323922692,-5.426296018797
PRAMEF12,-0.0469142039092169,5.3325074543027,-2.02702937911425,0.0446304678597824,0.0625252174898891,-5.42726686387892
TSPY1 /// TSPY10 /// TSPY3 /// TSPY4 /// TSPY8,-0.106521062060959,3.82910034322216,-2.02672765863806,0.0446617610685611,0.062562572641128,-5.42786273127328
OPRL1,-0.0331400217280534,5.16904502761644,-2.0263486301909,0.0447010988638244,0.0626111878064656,-5.42861115583662
PHOX2B,-0.039369894335443,4.74848162843862,-2.02601706813797,0.0447355345476055,0.0626529274000921,-5.42926574590871
CYP11B2,-0.064128444344029,5.97098846345658,-2.02570111684675,0.0447683699641461,0.0626924173728562,-5.42988942249878
KITLG,-0.0570108695586306,4.31107203649431,-2.02560018823875,0.0447788633576202,0.0627006152381099,-5.43008863269059
NUDT13,-0.0688671403117251,4.25143490581869,-2.02534997437054,0.0448048867586067,0.062724346449649,-5.43058245787432
Igk,-0.0635822161960352,6.11532414412286,-2.02534798565444,0.0448050936459424,0.062724346449649,-5.43058638259912
SGCE,-0.137171333420972,6.05044146559906,-2.02489296243235,0.0448524514097247,0.0627841409427685,-5.43148427414555
TTC18,-0.0407730668188538,5.28030513110865,-2.02385949663688,0.0449601707343801,0.062928407982099,-5.43352289397637
PDSS1,0.0965225097615273,5.94577015062433,2.02319044161013,0.0450300246722559,0.0630196524226508,-5.43484215314457
SV2C,-0.0292980743648486,3.7408735380664,-2.02258920881697,0.0450928764211207,0.0631010793985759,-5.43602732864725
PPP1R14D,-0.0440004841274705,5.14381622701419,-2.02242688329461,0.0451098584434608,0.0631183079887537,-5.43634725475845
SF3A1,0.0462428219714255,7.75032046274982,2.02039317536391,0.0453230815010535,0.0634100876280267,-5.44035342630146
ZNF76,-0.0471407965623902,7.22233395111124,-2.02018270079786,0.045345197569363,0.0634344628040514,-5.44076782049803
IGHD /// IGHG1 /// IGHM,0.0345473791070938,3.69656062250921,2.02013278767709,0.0453504436470431,0.0634352355505887,-5.44086608630572
TMEM14B,0.104710116908864,8.78076991495684,2.01989839940616,0.0453750857527183,0.0634631360807191,-5.44132750461076
ID2,-0.128477046039777,7.80414300156881,-2.01794138469073,0.0455812797034062,0.063744929138197,-5.44517813007756
ST3GAL1,0.0901836368478873,6.02870995367487,2.01750371816444,0.0456275019731157,0.0638029683566124,-5.44603880280956
LAIR1,0.0586376680605362,6.33459171288619,2.01717237935428,0.0456625214532648,0.063845331827113,-5.44669026485514
ALPL,0.0514583691928314,4.57104532992328,2.01709654566118,0.0456705396000708,0.0638499371775067,-5.4468393511642
PLCE1,-0.0582262463224621,4.43348565861635,-2.01646462612064,0.0457374011956289,0.0639367994578945,-5.44808147707628
RPS17,-0.0515672215225583,13.0804813019791,-2.01636403419999,0.0457480522282561,0.0639450745542332,-5.44827917071465
HSD11B1,0.131192322889046,5.41236047972309,2.01482255671673,0.0459115338425697,0.064166947247397,-5.45130748044365
PITPNC1,-0.0849778616497523,6.07885995037409,-2.01250147205085,0.046158635366936,0.0645056309568959,-5.455863254433
FAHD2A /// FAHD2B /// FAHD2CP,-0.0494027712423373,4.82194068172273,-2.01179710695385,0.0462338453285266,0.0646040549643338,-5.45724478897198
NUDT4,-0.0471674105467598,4.05669781446185,-2.01139268181416,0.0462770757467313,0.064657777185679,-5.45803781855315
TBCA,-0.0698174246106201,10.7251577953281,-2.01102970143194,0.0463159052893213,0.0647053400852984,-5.45874945206586
APOC2 /// APOC4 /// APOC4-APOC2,0.0620304708489203,6.0938559674375,2.010130632294,0.0464122019566784,0.064833168934833,-5.46051158231844
PCDH7,-0.0987328413042931,5.25439570037205,-2.00966289245392,0.046462367563616,0.0648965375798129,-5.46142803544563
VIM,0.12297387803305,9.43219773161464,2.00921364609099,0.0465105931690384,0.0649571837015144,-5.46230806481218
FAF1,-0.0645326656905283,7.41370524321182,-2.008667942669,0.0465692305272285,0.0650323569513839,-5.46337679484288
TMEM109,-0.0776225458584508,8.71101313066089,-2.00768009642817,0.0466755374028207,0.0651740766607213,-5.46531074179698
LEFTY1 /// LEFTY2,-0.0429778989016946,5.26626046373194,-2.00727242561835,0.0467194689735736,0.0652255013681897,-5.46610859444116
RAB28,-0.0445511601886578,5.11620440904142,-2.00724877773122,0.0467220184051384,0.0652255013681897,-5.46615487104458
ERVH-4,0.0627819403579231,5.36737822567052,2.00699038047332,0.0467498834129272,0.0652576610540912,-5.46666049576107
SCMH1,-0.0709947985060576,6.81560772940382,-2.00663825560903,0.0467878785689778,0.0653039532024925,-5.46734942541005
SLC9A2,-0.0720781679731437,4.47538555844486,-2.00622228973691,0.0468327961780513,0.0653598967726521,-5.46816311282762
