"","ME9","ME5","ME12","ME2","ME4","ME6","ME11","ME10","ME1","ME13","ME7","ME3","ME8","ME0"
"AARS",-0.271327774454558,-0.235903542640994,-0.239398591367693,-0.592516154164885,-0.667890415783148,0.0241657562036701,0.40935733866502,0.491592149481645,0.804030378778663,0.533187015275886,0.474803518571456,0.419586758846784,0.494944048002187,-0.730880749700089
"AARSD1 /// PTGES3L /// PTGES3L-AARSD1",-0.0420403270665032,-0.0154601339609466,-0.154488178681051,-0.2818732183744,-0.191739393362011,0.000637040771427147,0.251538226151525,0.096093703045546,0.316310345510584,0.342741588498251,0.112296669105126,0.239401432572002,0.16184946457899,-0.262587468089306
"AASDHPPT",-0.13254767249199,-0.11979613786944,-0.171173794903478,-0.110977218621977,0.0263117223924681,-0.194143466069205,0.382331975616294,0.309441223781966,0.0882643924822699,0.0380620658090837,-0.127367368875827,-0.00541578640808864,-0.0202283855852741,-0.149287472665268
"AASS",0.108471661415103,0.0574117481619185,0.0707943773222083,0.31733171627501,0.289992041975815,-0.0603250064828504,-0.0914388046531176,-0.160770559526843,-0.295506759986955,-0.210541771481116,-0.146572630465242,-0.252118445542693,-0.200471946365021,0.23633101172459
"AATF",-0.324614905040498,-0.28744387003842,-0.316587949982906,-0.602510141858042,-0.617821313709622,0.0435783124880849,0.447044938076048,0.516091121824746,0.795169750003383,0.649980687232587,0.362129603729381,0.423969442434528,0.469589636684319,-0.753705864835099
"AATK",0.255706296572517,0.322255352577865,0.186100845471789,0.228997749504821,0.168900575901711,0.000301435891161469,-0.270304306809419,-0.261593460504778,-0.328527945819676,-0.245770896083987,-0.142165244303867,-0.105711025556722,-0.239995280091671,0.389025625006659
"ABAT",0.259034825593758,0.108682941254645,0.301874738817986,0.57384094527618,0.584221077924098,-0.0266277968226114,-0.423326940210677,-0.460417490484589,-0.725805834320518,-0.561793656643118,-0.423285541279702,-0.37893470888783,-0.502964189329865,0.682600005391855
"ABCA1",-0.310906933582397,-0.226112780143914,-0.322969136586596,-0.532283085952515,-0.560084762336372,-0.0806800012484149,0.342710466124222,0.4349716840421,0.652639452200231,0.423369599816769,0.238081397935532,0.473294187817209,0.470586018898804,-0.659595968025486
"ABCA11P",-0.0500164272541955,0.0928436285364981,0.176204044100489,0.164690528330242,0.0990753253148223,-0.115289955462255,-0.0573124591442371,-0.107009097358764,-0.0718555745837374,-0.104950160083236,-0.159344059276012,-0.226316491220755,-0.125755078715941,0.0714297789679491
"ABCA12",-0.113145950299278,-0.190795243388395,-0.243004722351926,-0.533331993318756,-0.474463973627137,0.0669886128343029,0.354967874345888,0.284330921577779,0.477723174611424,0.383651489029657,0.370444379572236,0.515292537381024,0.361239303023018,-0.403725782482593
"ABCA2",0.161832445279752,0.218406882971692,0.0152466185711634,0.101043651994896,0.0574287303151754,-0.0711257763541404,-0.117869594673529,-0.187349748893478,-0.172910921779785,-0.128947394212999,0.00736848094228464,-0.0422791818700586,-0.0960584403251453,0.281726836443646
"ABCA3",0.242395393025558,0.134670206253603,0.367106532295096,0.460005944214623,0.314096316594015,0.105750400063688,-0.257531262803018,-0.422234761305973,-0.411581870525487,-0.285267864551886,-0.136553683556819,-0.301387454943489,-0.251090660417167,0.418361822122438
"ABCA4",0.0200466766531251,-0.0900824246410355,0.0889000202677843,0.0192776651247059,0.0373715407505658,-0.0413910883265869,-0.0399636162772666,-0.00249571985516959,-0.0140935622388856,0.0257118043241574,-0.0372348882645108,0.0609441871800017,-0.0148145470332883,0.0745355104048626
"ABCA5",0.338335716425319,0.262183766635165,0.352442559300142,0.625305785711166,0.636414124924019,0.0223941135429442,-0.407932008027496,-0.448643218984068,-0.738740074780133,-0.546331895013637,-0.475517935884672,-0.628155559195134,-0.612682253735955,0.647011967609552
"ABCA6",0.139209113461055,0.245364264186239,0.435127246744715,0.74078399641967,0.499066538924781,-0.18094063482629,-0.230575930399608,-0.296459446646344,-0.505856949456377,-0.348963854876927,-0.401436503744547,-0.560912937737298,-0.371301007931203,0.443313806439366
"ABCA7",0.302911524954015,0.0808287212611429,-0.00314014461833009,0.10927495511258,0.193076098421462,0.259943480182363,-0.201263450286527,-0.198261692318004,-0.260392851395811,-0.209850011756762,-0.0749015419418599,-0.0877516201116928,-0.196364888904967,0.248060662231388
"ABCA8",0.538879426075818,0.360535187777182,0.331942315240774,0.715057703634815,0.615886833435436,0.132133546868636,-0.544788724669137,-0.621667885178422,-0.84410916811435,-0.598949316809243,-0.338328068941126,-0.454942007875569,-0.602393488101389,0.812259274424045
"ABCB1",0.159968426853542,0.209942578842455,0.311724133364851,0.6829552626232,0.528426566931816,-0.0531588933672667,-0.137612740733669,-0.288415182179153,-0.512514078719117,-0.313223108218374,-0.423712349840698,-0.531941241521209,-0.486261810079357,0.461783189134131
"ABCB1 /// ABCB4",0.212181391344306,0.144071854224431,0.226103691930513,0.634121650096579,0.530331004993501,0.0831906213055423,-0.132275792413388,-0.32686696665973,-0.514946384789099,-0.364547236970052,-0.333915327072412,-0.481214154691946,-0.366404769279069,0.479786188192464
"ABCB11",0.124693333615618,0.139633982244899,0.00638028599130082,-0.0125327809184326,0.0437914960462472,0.0281803557983637,-0.119546558218597,-0.129145323510091,-0.180921063502307,-0.161335458202339,0.0234429654710132,0.0626414610744446,-0.0590953248327697,0.258257568164511
"ABCB4",0.183294603766483,0.0261548633484087,0.118880891715505,0.225309882166869,0.275467053196759,0.398819656531383,-0.142315041729358,-0.227841811208757,-0.282217428494969,-0.262514297535545,-0.115026021998359,-0.0855774518844554,-0.148037027817432,0.294689331396251
"ABCB6",-0.106855194253828,-0.137322853009473,-0.0759704367396707,-0.16450474481965,-0.0990049287232118,0.0473993151930781,0.011153001676096,-0.0437528620747801,0.195031178306667,0.118405989723129,0.145795292534029,0.0980060576961268,0.171782641112226,-0.119041744355471
"ABCB7",-0.143574740442186,-0.0488582426719328,-0.0178095529372262,0.011728525309571,0.0926133267312846,-0.0125266407888536,0.300183145194816,0.084416129563167,0.0469192196517106,0.296686981161714,-0.0390649985963568,-0.0671133293153191,0.013361605366212,-0.0946488771275457
"ABCB8",0.10854982634953,0.120490453447617,-0.0839329454323238,-0.0181438424740059,0.0111205726711239,0.123304378097506,-0.155432589309064,-0.139459124445669,-0.11849692114213,-0.148235497877141,0.0821484769844819,0.0584057077775842,-0.0673684145147549,0.172330174877736
"ABCB8 /// ASIC3",0.146000787585363,0.22406507908429,0.0204949506976124,0.129113446158232,0.144171979313184,0.0133650561706822,-0.276133187514956,-0.349540203999507,-0.289338915062838,-0.240364487388531,-0.129642409495519,-0.0534519213095118,-0.141478640742584,0.329560042173032
"ABCB9",-0.0261286332480086,0.0488191856301598,-0.0972529703583359,-0.190538257811926,-0.242520541148928,0.069897329556556,0.00670798482487568,0.115805683593744,0.204802242100567,0.146142706420473,0.0447990636531094,0.09581346118873,0.129651623228532,-0.180833775820126
"ABCC1",-0.278702509097695,-0.314605527427798,-0.210703538152806,-0.480842799903556,-0.600324263805922,0.0380607657383907,0.265575733780337,0.305331302220949,0.613366553164149,0.457706057937999,0.281352079162861,0.360924411699236,0.37561538751435,-0.579017413867891
"ABCC10",-0.0887215947297038,-0.325522179168391,-0.333642802991125,-0.492427121333827,-0.361512657202059,0.0831898658091433,0.290158986890369,0.220788065986849,0.482832288062348,0.287956925338148,0.299325632334825,0.321421032686172,0.40260906627832,-0.467037461701728
"ABCC2",-0.116061977626991,-0.138708673151993,0.0533885765149323,-0.0624351383452019,-0.0853122703018287,-0.0617583146657715,0.0263765399461482,0.115175914995886,0.152148109195312,0.0981702605204229,-0.0363160467879165,0.0387462899004208,0.127177011048201,-0.106280796747521
"ABCC3",0.0609067876881102,0.14232862851187,0.0772614486845264,0.0882996273849466,0.109239844239559,-0.0959973993607346,-0.0508376344153407,-0.107500639377131,-0.0847048628741302,-0.0544027097607659,-0.22990834523082,-0.114617109454207,-0.145861087320783,0.0854222388786674
"ABCC4",-0.31653074918741,-0.108990481155216,-0.19096590107016,-0.448322819339697,-0.380633141847708,-0.0861192386100205,0.532139721056893,0.482755795694739,0.618458026439054,0.432441912592176,0.297233868457597,0.244279182265946,0.438163986104628,-0.555889805045684
"ABCC5",-0.372553099736441,-0.30384183718412,-0.296418805640737,-0.59710638686961,-0.651503678301321,-0.0265574730141512,0.411986229607526,0.587235211963307,0.813506260692287,0.576591074009205,0.408532270625045,0.401666080797638,0.493853465581818,-0.777184279550225
"ABCC6 /// ABCC6P1 /// ABCC6P2 /// LOC101930322",-0.016157096996279,0.129438355457978,0.129541719543553,0.0696843041758407,0.0147723890057347,-0.16950330705048,-0.0456219154446194,-0.0129108408598832,-0.0057479421306633,-0.109668163915626,-0.0415040670264734,0.011313279017833,0.155757921738539,0.0588864938698455
"ABCC6 /// LOC101930322",0.188020007047346,0.261421667057703,0.158546744396053,0.153388155754807,0.234598013660987,-0.125607420544762,-0.18340668084109,-0.295470291124619,-0.283424522337075,-0.149221951688039,-0.095487556158995,-0.0758596443440851,-0.0956970509885643,0.370734638306579
"ABCC8",0.17681534476868,0.361478296045127,0.258738827523912,0.42332041000654,0.441827695646829,-0.0562370982540203,-0.347984490454343,-0.40876758608475,-0.549764712819656,-0.442797462588484,-0.263331408685363,-0.26159434505557,-0.324409197300705,0.637958997593876
"ABCC9",0.109928648257901,0.178801670145319,0.222416514298537,0.383986495561326,0.300603337312169,0.0519572399323315,-0.18145666268189,-0.194029085569143,-0.259263837646657,-0.113939022378791,-0.245807963871696,-0.160450297339032,-0.232284700544761,0.270988163505317
"ABCD1",0.00592658225015631,-0.0702106003822102,-0.137234396579381,-0.323849291479706,-0.368530114525233,0.0778588889574762,0.111113926374633,0.0799130138737262,0.291123427041731,0.268971190839591,0.22636211003838,0.456393652666147,0.277835881018519,-0.192708299490309
"ABCD1P2 /// ABCD1P2",0.159895338746895,-0.0770623574063866,-0.168046836739894,-0.120311423251126,-0.0934681484658955,0.110786997180719,-0.0169134452270274,-0.000324069088491181,0.0984414455292408,0.0920738139007116,0.0414432198076886,0.234263208396491,0.133632222137458,-0.0313954496100119
"ABCD2",-0.0160251022935345,-0.0670884313692824,0.0741835014119152,0.0355656908098478,0.0839849379424433,0.0709569716994931,0.036521450004639,0.085352501223846,-0.0153185940783296,-0.000144370845572939,-0.0351719386738024,-0.0567412879493327,-0.0246425652869338,0.0166721191081473
"ABCD3",0.384434730550232,0.306547872321619,0.258416201151002,0.469729189341111,0.48503075996391,0.123572144057538,-0.503064491222133,-0.506581975363211,-0.72427236333419,-0.570891214748445,-0.303635082392846,-0.324899838528303,-0.500109065299969,0.709183911732494
"ABCD4",-0.221660809414705,-0.0953409579512331,-0.174804690778833,-0.232957189685196,-0.131233793936704,-0.236588581465271,0.247653106258364,0.35448519076648,0.278663456272867,0.185961418326254,0.015731934850304,0.099115706626683,0.197890190063212,-0.296783033557781
"ABCE1",-0.373349350240718,-0.249890007586636,-0.393473233262807,-0.569128625267101,-0.398997469820742,-0.0577741887328314,0.471754612006746,0.525367342146821,0.643860616503882,0.51119640670914,0.20112815642695,0.345333409987349,0.331629474816687,-0.644911253256831
"ABCF1",-0.223124412589359,-0.278357423929995,-0.331661021786895,-0.657883460390261,-0.578634285749935,0.0308453277016895,0.385860661190338,0.456976604849116,0.769666363467183,0.650071065021014,0.327442830529709,0.402651990441479,0.53293020223532,-0.755182378783249
"ABCF2",-0.265970031575003,-0.270888752304933,-0.233453979691737,-0.58016323653858,-0.540007120053308,0.0395347583990518,0.373623055408905,0.434763917884585,0.753039432337261,0.566520979039796,0.3449841690249,0.404738737361068,0.38735831373866,-0.678402941841433
"ABCF3",-0.206033637918186,-0.277573671156265,-0.330578681892724,-0.6395019876959,-0.585256302226271,0.167673994981121,0.305662359456344,0.387209731393045,0.716563264361076,0.489964721722283,0.459058073098153,0.444435863781027,0.441436050240713,-0.658020113742526
"ABCG1",-0.31267377980049,-0.0549798115458648,-0.250487997069629,-0.489052971161363,-0.560688651861738,-0.047615799695221,0.29801466846155,0.451746662202513,0.590597012471727,0.333008437667473,0.310884469719733,0.415294890548196,0.499345001314175,-0.559554418450359
"ABCG2",0.0171860178301882,0.0946652499212618,0.203193111396116,0.464042114359006,0.421192117632457,0.00530759326853713,-0.101714616834945,-0.160590060198594,-0.332525799898164,-0.208715715381975,-0.272422758720778,-0.342086407026425,-0.265179410423656,0.279033904708759
"ABCG4",0.274505775642958,0.305938276662466,0.183372248658314,0.394745211443694,0.377028619022003,0.0583366307169078,-0.34306222191833,-0.365359658152821,-0.555349091756197,-0.475812392851113,-0.291975177273152,-0.325706745757291,-0.350643444046197,0.585277321454412
"ABCG5",0.242871368835975,0.230986953777041,0.231578904142903,0.282789165783207,0.353010873409903,-0.062353235017222,-0.336871734449798,-0.278418265218515,-0.448820201016584,-0.343601519605313,-0.282118589757246,-0.287985482105139,-0.316689698582983,0.446377772847582
"ABHD10",-0.309709381785911,-0.203714004432929,-0.218720916865516,-0.541436882772835,-0.542963606120099,0.00934726128345105,0.483634616254189,0.533057208250578,0.723124744128466,0.43869170601028,0.435735781384645,0.372179797297517,0.477288445071856,-0.682917583882765
"ABHD11",-0.0282986312767838,-0.170571179771521,0.0152812974260683,-0.136921746119559,-0.280257083053657,-0.0288604234382131,0.17987717134119,0.187384225222746,0.259801811029838,0.163556384731984,0.197418207189363,0.058706126511448,0.138095921745316,-0.240362943145039
"ABHD14A-ACY1 /// ACY1",-0.132920138166295,-0.0431087731941715,-0.223054108547505,-0.382615175134,-0.11234221310043,-0.0606986007265864,0.314552120643291,0.35014060655225,0.353060556808158,0.331775981254447,0.107315553579208,0.149688937659828,0.158542798532709,-0.357256313796959
"ABHD14A /// ACY1",0.141316844150714,0.166517298365217,0.176979290293457,0.214245072449563,0.124632813094429,0.0616497805896228,-0.211974837578108,-0.134178635147064,-0.170216120662472,-0.240937242562638,0.0905336085079324,-0.148863782870809,-0.027171051529181,0.184267321553308
"ABHD17A",0.493616255529724,0.10418548659067,0.117583579044271,0.290752880643663,0.290821079095627,0.232479242140148,-0.391152417577583,-0.469251086405535,-0.506635838248376,-0.381729746533438,-0.0787248910952986,-0.16432871410069,-0.304285298857517,0.511476008596554
"ABHD17B",0.0802243708779866,0.0982582451083023,0.106184960239311,0.297669861737508,0.28615678026723,-0.00213068623977673,-0.158655255618453,-0.114196803029051,-0.354904083596226,-0.311125035820632,-0.257842645858349,-0.258792012953769,-0.25981985005005,0.297396251910566
"ABHD2",-0.10142147674008,0.0142322983106184,-0.0791628067051353,-0.285111112301657,-0.398888958937311,-0.0969735868132288,0.080493452573461,0.231663217983778,0.335193193201914,0.259130453495931,0.214773497777007,0.311176610006181,0.309813871638349,-0.320827072220458
"ABHD3",-0.110128638754649,0.0515876090826716,0.0194043030985131,0.102187413564138,-0.0788862643447608,-0.0143494299152645,-0.0649177426682906,0.0178660704095473,-0.0522767751811194,-0.0870423822621247,-0.0793760093725585,-0.180830561104433,-0.149177050432977,-0.009666540951795
"ABHD4",-0.100286437532207,-0.103046098401495,-0.0897169018651836,-0.0566396969870931,-0.15375528734393,0.139179111901793,-0.0947630978731835,-0.0931177145496729,0.100888531817731,0.0267118304221828,0.0788738984155897,0.183610506002096,0.175170156308279,-0.0734829871098407
"ABHD5",0.398531937651306,0.279523007335397,0.283454668872294,0.669775325293838,0.674421208877405,-0.00636959822327187,-0.526975133216645,-0.55244350262324,-0.898182613254721,-0.593833481427482,-0.485558651458549,-0.459842842742827,-0.617789461359431,0.831822443134985
"ABHD6",0.193033824429658,0.16846436163021,-0.0612017710347227,0.0345104463007383,0.14375802251344,0.20501524332687,-0.155695265544161,-0.1388338015332,-0.23125417238139,-0.245793832912423,-0.0643634550423756,-0.0435213841082867,-0.244561932571973,0.255214304956134
"ABHD8",0.0447695510681777,-0.0967199181873638,-0.100615744678968,-0.192931252597202,-0.295356980315937,0.157393039976728,0.100250258815498,0.0090436870199127,0.2530836309778,0.130141115496748,0.229289874639423,0.237900326108116,0.113067553873046,-0.155299703063477
"ABI1",0.306410120242529,0.129085337522758,0.131141221879437,0.38874949798337,0.514876378084749,0.153841291225622,-0.355175335032766,-0.35700688079311,-0.656068755751356,-0.610148303070003,-0.198497416700819,-0.287523124404005,-0.416849391902471,0.617200582988031
"ABI2",-0.250855371377269,-0.219710044002127,-0.159079781015998,-0.360763638590453,-0.441616066566638,0.03387930846931,0.304683205975704,0.218858938116329,0.53623382237796,0.39954242357904,0.334206632510936,0.401936811115432,0.493514193388323,-0.483929639593551
"ABI3BP",0.299699954283971,0.275320644908189,0.40470178138613,0.737451909293196,0.5316551294617,-0.0185774808351493,-0.361290508706487,-0.50317911825496,-0.657634401795805,-0.406263308585409,-0.383004828326107,-0.494602911536169,-0.458407801028654,0.599131779393975
"ABL1",0.165537318449773,-0.101845408637185,0.00210965275481632,-0.0729118285623327,-0.272191427754665,0.0823269294225041,-0.0285313135776595,-0.0744902476262537,0.142369783556472,0.0388090619614836,-0.0231998915922114,0.115335883260159,0.0351669542878252,-0.116276431316756
"ABL2",-0.129123507736511,-0.216606675920332,-0.319583162001725,-0.601951739971464,-0.549137359520547,0.149083563690061,0.286447844894028,0.302327564124464,0.621852338944143,0.499898336583239,0.453802794007208,0.547516165725337,0.477194167278395,-0.533629268541814
"ABLIM1",0.434785373000607,0.364631673337651,0.401104539817593,0.757884636312222,0.712173851017517,0.0333318619920028,-0.524463511292977,-0.631719768875568,-0.928912880479663,-0.623284657159486,-0.436780209131395,-0.557017137178298,-0.638714232585297,0.87355922033836
"ABLIM3",0.427914573367696,0.264165685769886,0.357050136404502,0.736244223859063,0.638314871317696,0.0986603325843937,-0.541493412116186,-0.664069932089422,-0.913058842807345,-0.64503761534184,-0.403415135065825,-0.479930583052689,-0.604875308770463,0.863240668468833
"ABO",0.271953156353435,0.279392616700609,0.197854800412699,0.409333556798148,0.330656141078177,0.105168099150008,-0.372612813871119,-0.447303505371632,-0.534877831211385,-0.421162799662614,-0.124676557661243,-0.241490408055126,-0.293316905714599,0.587853499425583
"abParts /// IGKC /// IGKV4-1 /// IGKV4-1",-0.184918383355014,-0.324576550646157,-0.300052417046896,-0.488967436070965,-0.458839985542934,0.217851959022205,0.284386795969919,0.260909533863859,0.524474792586631,0.397698919478098,0.842755426226726,0.418865291889153,0.441473437896946,-0.478944951921024
"ABR",0.464067763794083,0.263639848109417,0.322283017380932,0.618541332351565,0.615813154304736,0.117475879551215,-0.592624495690274,-0.590131076214291,-0.842310036186029,-0.605293750261047,-0.364367840846377,-0.394357689588101,-0.503627712884104,0.820375905233928
"ABT1",-0.155925719201268,0.0262645653998616,-0.179643913382596,-0.336132519494548,-0.20911428421345,-0.0498164918855261,0.181750009934534,0.271466584935837,0.344038916447703,0.255579993171518,0.110136012989747,0.174745103413919,0.241726625859712,-0.286324066043966
"ABTB2",0.0620860186866901,0.143728699860727,0.227796590011811,0.323168321511477,0.169798968608073,0.0391618071698332,-0.352242496936766,-0.318119681128649,-0.383319483934124,-0.436543489853482,-0.122934459505973,-0.240275271944449,-0.233874691395297,0.436501271987731
"AC002310.7 /// ZNF785",0.171557779421851,0.0679018597398653,0.0257725947584138,0.126418849109097,0.0601856014111718,0.0306619018252404,-0.11024018944109,-0.232329855388569,-0.187327499553251,-0.135694099923619,-0.00305339577183625,-0.0576821322046402,-0.156849743874225,0.265457382359585
"AC003989.4",0.290421794409772,0.248663869239353,0.0978111126614878,0.197109405843615,0.215622232171446,-0.0108126035149333,-0.192390283972755,-0.18212028444669,-0.304865129631394,-0.294820176777268,-0.0824011498872776,-0.16162548480824,-0.271722495982275,0.363803654929208
"AC004490.1 /// AX746733",0.0714329358336428,0.128427406628597,0.0441920474052141,0.154612513234192,0.152912397005297,-0.105373603934522,-0.188517542261338,-0.232262496035723,-0.201430278536597,-0.184655701672071,-0.0835965477653088,-0.0619034289970965,-0.0693470404989872,0.29482700935715
"AC004692.5",-0.0188211627405455,0.0396753168546354,0.0397220352788426,0.117577385688761,0.476886352523773,0.0501072658614167,0.0691380742339625,-0.0483912766847869,-0.15721985508142,-0.0851562774189965,-0.0722328009531392,-0.14390880311613,-0.163801956035655,0.178401232155766
"AC004941.5",-0.209728345777371,-0.152834201923147,-0.231589924582444,-0.167992764041888,-0.0696544385210902,-0.021009642211042,0.171168045550734,0.129843421240228,0.183412626033453,0.197129988737166,-0.0675771514937372,0.0802132444354272,-0.000404353856106724,-0.199761420650594
"AC005838.2",0.0253011358719636,0.0860652167801733,0.145442260578129,0.22999173970844,0.132001061233643,-0.103237854268063,-0.0884530258542016,-0.0628759931137274,-0.157649491317785,-0.145710339090882,-0.115805990484849,-0.109007846954998,-0.0879908033068876,0.183993224897758
"AC007292.3",0.15355158013982,0.0742149990024009,0.163243380191528,0.357332932223702,0.330707488011482,0.101272245723507,-0.361529981405968,-0.405385108278064,-0.489761298926514,-0.364693294030734,-0.255768064514419,-0.246146566809027,-0.30104474323081,0.490001789609265
"AC007389.3",0.200345280541075,0.265938119053658,0.134038572179221,0.184929091022342,0.189410796096168,0.131856996632121,-0.316319405121975,-0.211828405007348,-0.291387714809495,-0.348202652678395,-0.0489732097429028,-0.026528514389198,-0.0144533466766797,0.381906954707903
"AC007967.3 /// RBMY2TP /// RBMY2TP",0.408039232352939,0.279140634640972,0.262505583754801,0.436953507762903,0.458101585718947,0.0751098633310243,-0.392105611000226,-0.41150198194387,-0.604120550585313,-0.399349401734006,-0.231211672950837,-0.168863385263903,-0.380061988828503,0.66583919415791
"AC009237.8 /// AK055967",-0.361629795897311,-0.209501831382154,0.00618320099130046,-0.202825505088899,-0.24620030315849,-0.0727861404106544,0.222392746667528,0.21613774537359,0.320122762143832,0.224931171216942,0.160156125807273,0.148304255426172,0.25932169299365,-0.303922582228222
"AC009947.3 /// RBMY2AP /// RBMY2AP /// RBMY2BP /// RBMY2BP /// RBMY2DP /// RBMY2DP",0.259851747407848,0.28272846363252,0.15600329363204,0.245512713327104,0.246095830100333,0.121523015031387,-0.257253465675744,-0.349682486902058,-0.418700945945488,-0.351916036294295,-0.129140203081798,-0.150123468822588,-0.255070023886416,0.469600960760385
"AC012065.7",0.205159325847345,0.231585984339846,0.26647205703948,0.650969246448099,0.567056399853425,0.124990024063352,-0.389736359272075,-0.484169666722937,-0.733148586408318,-0.589100417497835,-0.336527526068315,-0.51913890115044,-0.539488327034238,0.708447127452535
"AC068039.4",-0.202228114839431,-0.0636954259966003,-0.00424935369683212,-0.0165305024507525,-0.0732366285684257,0.0102426338260021,0.169039426857652,0.0828200228667932,0.127698146217911,0.102482166766835,0.039765631468197,-0.048815745722654,0.0800839041775693,-0.142085720792478
"AC074212.6",0.235692965759115,0.264278951701635,0.0687025003490826,0.20963468998626,0.246304059442377,0.0560070450379608,-0.15873567346417,-0.24503409601928,-0.319830027062757,-0.245477041204608,-0.0873786309987526,-0.125676281916172,-0.143506720918349,0.402296066807379
"AC084219.3",0.0821760315138922,0.052890575762672,0.161391587962937,0.218957169576589,0.184321182576395,-0.107617339976789,-0.237044367677383,-0.194412558818786,-0.265104784727089,-0.187873860839369,-0.187537284241739,-0.123997654140378,-0.200064877130616,0.302755203607496
"AC104537.2 /// TCEB1P28",0.038560017981733,-0.019558332980023,0.0571640277841631,0.0977464703656632,0.209230362239951,0.0296930631603909,-0.0953772472852444,-0.150426558426159,-0.148977594154792,-0.0874811317524585,-0.136139605802542,-0.062524286396467,-0.0710958907421946,0.1870236570929
"AC128677.4 /// CH17-132F21.1 /// IGKV1OR-1 /// IGKV1OR-1 /// IGKV1OR10-1 /// IGKV1OR10-1 /// IGKV1OR2-2",-0.229513525864844,-0.257344036155282,-0.210685387157178,-0.462989736493166,-0.481034881325157,0.209112543476676,0.303780018736388,0.320861008826297,0.540010776772229,0.374073639785217,0.90572669167043,0.385426555603858,0.460354877698502,-0.47989166639433
"ACAA1",0.439593398878077,0.333357262432712,0.290236486450943,0.643617319632136,0.73911429412544,0.0653381518574763,-0.530001765606198,-0.605977838752098,-0.921322734893142,-0.656524008217342,-0.423737281760264,-0.428214685079849,-0.569597367138257,0.877685250485102
"ACAA2",0.383558644880924,0.275811605674725,0.296800987751762,0.503403152144433,0.426419595616817,-0.0810367446389245,-0.388834446713812,-0.396494536749366,-0.605313709533361,-0.450760391466883,-0.32733119672043,-0.306874641352282,-0.366538204712133,0.612377936842997
"ACACA",-0.295904996722204,-0.311632835420937,-0.257836697921759,-0.461122898007762,-0.448777535543836,-0.0738437733288695,0.36389792216567,0.44124102411268,0.576368374762271,0.480771870371436,0.233649230175965,0.315339108826561,0.329716366840574,-0.546397975284809
"ACACB",0.383519318363687,0.318645868973665,0.361062448339063,0.740029999864875,0.47156180920293,0.0978740981683027,-0.446870217580769,-0.562993856528218,-0.692827328991432,-0.508607111996407,-0.266549846298218,-0.47053626524537,-0.481684506281392,0.685241396964513
"ACAD10",0.168659880430858,0.123307060407433,0.0618551814408918,0.105322965166524,0.202371877299649,-0.0100011925100413,-0.167837880669241,-0.0542972952856122,-0.210776791127594,-0.192029003939764,-0.0840052026342969,-0.13980920487482,-0.147456367485347,0.232160973900511
"ACAD8",0.136374950397188,0.211950599987274,0.213565448547489,0.453207634673271,0.462150278524515,-0.0972820408078199,-0.222066191822886,-0.238768991594831,-0.599868164264455,-0.548479955711251,-0.335973112024485,-0.376854173801898,-0.368888097495989,0.483454422231045
"ACADL",0.0619049595123049,0.0422140859843824,0.215288745403133,0.285868361445788,0.293820015747504,-0.289916100938009,0.0047631009949399,-0.092790932648853,-0.178683770142949,-0.0698769213901448,-0.246066236472115,-0.210778312601654,-0.150986362979404,0.142301201162763
"ACADM",0.320229015708712,0.288680301293343,0.305014899057124,0.645310238510606,0.639720060745122,-0.0598178809077459,-0.488972261672088,-0.545161298669495,-0.850040467009356,-0.671367444553225,-0.498990140972673,-0.45225701640958,-0.5528520237516,0.800950958948911
"ACADS",0.273108756935757,0.307723041579547,0.0403512681434256,0.146794984322292,0.0981309892148392,0.126294881473733,-0.250166932692231,-0.198081225518524,-0.222365579748358,-0.127986547058499,-0.036242753585566,-0.026466268572531,-0.0238427906714306,0.266095425053554
"ACADSB",0.132402174676564,0.167060649815119,0.179609711455563,0.61371061893219,0.598467088244035,-0.194037539513026,-0.16663579359623,-0.25169753626135,-0.600793507180049,-0.408335238174814,-0.461216628104696,-0.53065668258768,-0.473365794445631,0.500322434592368
"ACADVL",0.494726643663491,0.279151887746591,0.310541439125909,0.584032854948608,0.609373545019689,0.0823833912950601,-0.557651197585704,-0.535168595742373,-0.795351395006986,-0.54591445469947,-0.372097982411574,-0.440431708893244,-0.548960435850457,0.757806171966436
"ACAN",-0.0206448526674382,-0.103925904446568,-0.154161075121476,-0.181777161518634,-0.0619851125075892,-0.0152525110337641,-0.10471171365372,-0.0702279086775097,0.0503604061183364,0.0127096756591133,0.113522928803108,0.235416232302465,0.196297223010118,0.0690073367510188
"ACAP1",0.290579859512467,0.173073992980594,0.00953499187004351,0.0878648937386945,0.229403631869878,0.640836653819581,-0.119709619472064,-0.300758293082249,-0.258378244336527,-0.19379624170447,0.056199704056144,-0.0338248081225172,-0.218553204613903,0.313881481154379
"ACAP2",-0.0137474945100357,-0.117525611662784,-0.164982450360561,-0.10305498257572,-0.0794269767808046,0.119716944097109,-0.0813840956556715,0.0681674770493064,-0.0118732150059104,-0.037014464943254,0.178635734515357,0.173643300605514,0.100208140295935,0.00809963665836319
"ACAT1",0.406581699938784,0.350066975455991,0.234240876493205,0.520151306920153,0.557727927477007,0.0689454685443995,-0.293667471433498,-0.375760288989768,-0.664075425144882,-0.455510867625823,-0.385647460044053,-0.382065553532508,-0.496447307398337,0.635505788150669
